seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
6613,1976,1642,Eric Fernsten,NA,C,22,1,NBA,CHI,33,259,15,0.459,NA,0.44,9.1,18.4,13.4,11.2,1.3,3.1,NA,NA,0.2,0.4,0.5,0.098,-0.7,0.8,0.1,0.2
6614,1976,1574,Eric Money,NA,PG,20,2,NBA,DET,80,2267,16.3,0.508,NA,0.19,3.4,6,4.7,21.5,2.8,0.3,NA,NA,2.8,1.5,4.2,0.09,0.3,0,0.3,1.3
6615,1976,1503,Ernie DiGregorio,NA,PG,25,3,NBA,BUF,67,1364,10.7,0.437,NA,0.198,1.2,7.2,4.3,25.9,1.2,0,NA,NA,-0.7,0.8,0.1,0.002,-3.1,-1.7,-4.8,-1
6616,1976,1182,Fatty Taylor,1946,PG,29,7,ABA,VIR,76,2483,10.4,0.46,0.085,0.288,4.5,9.4,6.8,21.4,3.7,0.3,26.8,14,-1.6,2.1,0.4,0.009,-2.7,1.4,-1.2,0.5
6617,1976,1576,Foots Walker,NA,PG,24,2,NBA,CLE,81,1280,15.3,0.444,NA,0.293,4.1,10.7,7.3,29.2,3.6,0.2,NA,NA,0.4,1.9,2.3,0.088,-1,1.9,0.9,0.9
6618,1976,1643,Frank Oleynick,NA,SG,20,1,NBA,SEA,52,650,10.9,0.439,NA,0.244,1.5,5.7,3.6,11.6,1.4,0.5,NA,NA,-0.2,0.3,0.1,0.005,-2.7,-1.7,-4.4,-0.4
6619,1976,1359,Fred Brown,NA,SG,27,5,NBA,SEA,76,2516,20.4,0.529,NA,0.206,4.4,8.7,6.5,13.7,2.5,0.4,NA,NA,6.6,2.2,8.8,0.167,3.5,0,3.5,3.5
6620,1976,1184,Fred Carter,NA,PG,30,7,NBA,PHI,82,2992,14.5,0.447,NA,0.196,3.7,6,4.8,19.1,2,0.2,NA,NA,1.1,2.2,3.3,0.053,-0.7,-0.9,-1.6,0.3
6621,1976,1578,Fred Saunders,NA,SF,24,2,NBA,PHO,17,146,12.7,0.45,NA,0.172,8.3,19.1,13.8,13.3,1.6,0.4,NA,NA,-0.1,0.2,0.1,0.026,-3.1,-0.5,-3.7,-0.1
6622,1976,1444,Freddie Boyd,NA,SG-PG,25,4,NBA,TOT,36,617,9.9,0.458,NA,0.298,0.6,4.5,2.6,18,2,0.6,NA,NA,-0.1,0.5,0.4,0.033,-2.6,0.4,-2.3,-0.1
6623,1976,1444,Freddie Boyd,NA,PG,25,4,NBA,PHI,6,33,2.9,0.363,NA,0.333,0,5.8,2.9,7.5,1.4,0,NA,NA,0,0,0,-0.041,-4.8,0,-4.8,0
6624,1976,1444,Freddie Boyd,NA,SG,25,4,NBA,NOJ,30,584,10.3,0.461,NA,0.297,0.7,4.5,2.6,18.6,2.1,0.6,NA,NA,0,0.5,0.5,0.037,-2.5,0.4,-2.1,0
6625,1976,877,Freddie Lewis,1943,PG,32,10,ABA,SSL,74,2266,13.7,0.502,0.111,0.333,2.9,6.3,4.6,17.3,2.2,0.2,15,21.7,1.8,1.4,3.2,0.069,-0.7,-0.9,-1.6,0.2
6626,1976,848,Gail Goodrich,NA,SG,32,11,NBA,LAL,75,2646,17.1,0.495,NA,0.262,3.5,4.2,3.9,23.4,2.1,0.3,NA,NA,3.5,1.5,5.1,0.092,0.8,-1.2,-0.4,1.1
6627,1976,1271,Gar Heard,NA,PF,27,6,NBA,TOT,86,2747,13.7,0.466,NA,0.275,9.8,23.5,16.8,9.4,1.9,1.8,NA,NA,0.3,4.2,4.5,0.079,-1,0.4,-0.6,1
6628,1976,1271,Gar Heard,NA,PF,27,6,NBA,BUF,50,1527,13.4,0.45,NA,0.274,9.8,24.7,17.5,11,1.9,1.8,NA,NA,-0.3,2.5,2.2,0.069,-1.3,0.8,-0.5,0.6
6629,1976,1271,Gar Heard,NA,PF,27,6,NBA,PHO,36,1220,14.1,0.486,NA,0.276,9.8,21.9,15.9,7.4,1.9,1.8,NA,NA,0.6,1.7,2.3,0.092,-0.6,-0.1,-0.7,0.4
6630,1976,1579,Gary Brokaw,NA,SG,22,2,NBA,MIL,75,1468,14.9,0.511,NA,0.437,1.9,6.8,4.4,23.6,1.2,0.6,NA,NA,1.3,0.7,1.9,0.064,-0.2,-1.3,-1.6,0.2
6631,1976,1644,Gene Short,NA,SF,22,1,NBA,TOT,34,222,9.8,0.4,NA,0.352,8.7,13.7,11.1,6.2,1.7,0.7,NA,NA,-0.3,0.2,-0.1,-0.025,-4.3,-0.7,-5,-0.2
6632,1976,1644,Gene Short,NA,SF,22,1,NBA,SEA,7,37,10.1,0.547,NA,0.182,5.4,14.3,9.8,7.4,0,0,NA,NA,0,0,0.1,0.08,-3.6,-0.3,-4,0
6633,1976,1644,Gene Short,NA,SF,22,1,NBA,NYK,27,185,9.7,0.381,NA,0.375,9.3,13.6,11.4,5.9,2,0.9,NA,NA,-0.4,0.2,-0.2,-0.046,-4.5,-0.7,-5.2,-0.2
6634,1976,1276,Geoff Petrie,NA,SG,27,6,NBA,POR,72,2557,15.2,0.515,NA,0.284,1.6,5.1,3.4,19.7,1.4,0.1,NA,NA,3.1,1.4,4.6,0.086,0,-1.4,-1.5,0.3
6635,1976,1645,George Bucci,NA,SG,22,1,ABA,NYA,33,237,13,0.451,0.032,0.331,5.9,9,7.5,8.9,2.3,0.7,13.4,26.4,-0.1,0.3,0.1,0.029,-2.4,-0.6,-3.1,-0.1
6636,1976,957,George Carter,1944,SF,32,8,ABA,UTS,10,180,11.7,0.494,0,0.631,6.4,11.2,8.9,10.8,1.3,0.9,16.2,21.6,0.1,0,0.2,0.044,-1.8,-0.9,-2.7,0
6637,1976,1447,George Gervin,1952,SF,23,4,ABA,SAA,81,2748,20,0.556,0.039,0.282,6.7,12.8,9.9,10.4,1.8,2.3,12,25.3,6.1,3.2,9.3,0.162,2.5,0,2.6,3.2
6638,1976,1277,George Irvine,NA,SF,27,6,ABA,DNA,3,14,-0.3,0.333,0.167,0,7.5,0,3.5,0,0,0,14.3,18.5,0,0,0,-0.131,-4.6,-0.5,-5.1,0
6639,1976,1448,George Johnson,1948,C,27,4,NBA,GSW,82,1745,13.2,0.517,NA,0.305,11.1,23.1,17.2,5.6,1.3,5.1,NA,NA,1.3,3.8,5,0.138,-1.4,2.6,1.2,1.4
6640,1976,1505,George Karl,1951,PG,24,3,ABA,SAA,75,1200,10.4,0.5,0.027,0.317,1.1,4.2,2.7,25,2.2,0.1,22.1,15.7,0.4,0.9,1.3,0.05,-2.3,-0.6,-2.9,-0.3
6641,1976,1362,George McGinnis,1950,PF,25,5,NBA,PHI,77,2946,21.3,0.482,NA,0.414,8.5,23.1,15.9,18.7,3,0.7,NA,NA,3.1,5.5,8.5,0.139,2.1,1.1,3.3,3.9
6642,1976,1363,George Trapp,NA,PF,27,5,NBA,DET,76,1091,15.6,0.483,NA,0.146,7.4,14.5,10.8,7.2,1.4,1.1,NA,NA,0.8,0.8,1.5,0.068,-0.8,-1.5,-2.2,-0.1
6643,1976,962,Gerald Govan,NA,C,34,9,ABA,VIR,24,658,7.6,0.478,0,0.214,6.4,18.6,12.2,10.7,0.5,0.9,24.7,10.9,-0.2,0.3,0.1,0.008,-2.8,-0.5,-3.3,-0.2
6644,1976,1646,Glenn Hansen,NA,SG,23,1,NBA,KCK,66,1145,11.2,0.457,NA,0.279,6.8,9.9,8.3,8.4,1.9,0.6,NA,NA,0,0.8,0.8,0.032,-2.3,-0.8,-3.1,-0.3
6645,1976,1580,Glenn McDonald,NA,SF,23,2,NBA,BOS,75,1019,11,0.439,NA,0.123,5.4,7.6,6.5,9.5,1.7,1,NA,NA,0,1.2,1.1,0.053,-2,0.3,-1.7,0.1
6646,1976,1365,Goo Kennedy,1949,SF,26,5,ABA,UTS,16,271,14.7,0.586,0,0.536,11.6,18.6,15.2,5.3,1.7,0.4,12.3,14.1,0.6,0.2,0.8,0.136,0.3,-0.4,-0.1,0.2
6647,1976,1582,Greg Lee,1951,PG,24,2,NBA,POR,5,35,12.8,0.615,NA,0.5,0,5.7,2.9,38.9,2.5,0,NA,NA,0,0,0,0.041,-3.8,0.2,-3.5,0
6648,1976,1110,Greg Smith,1947,SF,29,8,NBA,POR,1,3,-18.2,0,NA,0,0,0,0,0,0,0,NA,NA,0,0,0,-0.709,-5.1,-0.1,-5.2,0
6649,1976,1583,Gus Bailey,NA,SG,24,2,NBA,HOU,30,262,11.9,0.392,NA,0.364,8.5,12,10.3,19.8,2.5,1.6,NA,NA,-0.2,0.2,0,-0.004,-1.9,0.5,-1.4,0.1
6650,1976,1584,Gus Gerard,1953,SF,22,2,ABA,TOT,82,1727,12.7,0.468,0.011,0.299,8.3,16,12.3,10.8,1.7,2.1,17.1,23.5,-0.7,2.2,1.5,0.042,-2.5,-0.3,-2.8,-0.4
6651,1976,1584,Gus Gerard,1953,SF,22,2,ABA,SSL,22,542,12,0.449,0.008,0.331,8.4,15.9,12.2,6.1,1.5,1.8,14,22.7,-0.1,0.6,0.4,0.036,-2.8,-1.2,-4.1,-0.3
6652,1976,1584,Gus Gerard,1953,SF,22,2,ABA,DNA,60,1185,13,0.477,0.013,0.286,8.3,16,12.4,12.9,1.9,2.2,18.5,23.9,-0.5,1.6,1.1,0.044,-2.3,0.1,-2.2,-0.1
6653,1976,1647,Gus Williams,NA,PG,22,1,NBA,GSW,77,1728,17,0.473,NA,0.273,3.5,5.3,4.4,19.3,3.6,0.8,NA,NA,1.6,2.6,4.2,0.117,0.5,1.4,1.9,1.7
6654,1976,1648,Harry Rogers,NA,PF,25,1,ABA,SSL,18,298,16.2,0.509,0.016,0.194,12.3,18.9,15.6,6.9,1.8,1.1,13.5,19.9,0.3,0.3,0.7,0.106,-0.3,-0.8,-1,0.1
6655,1976,1450,Harthorne Wingo,NA,PF,28,4,NBA,NYK,57,533,11.8,0.486,NA,0.368,8.7,12,10.3,4.6,1.6,0.8,NA,NA,0.4,0.5,0.9,0.077,-0.8,-0.2,-1,0.1
6656,1976,1586,Harvey Catchings,NA,C,24,2,NBA,PHI,75,1731,9.6,0.464,NA,0.397,10.7,18.3,14.5,4.5,0.5,4.9,NA,NA,0,2.3,2.3,0.065,-2.6,1.7,-0.9,0.5
6657,1976,1452,Henry Bibby,NA,PG,26,4,NBA,NOJ,79,1772,13.5,0.5,NA,0.404,3.2,6.9,5,18.3,1.6,0.1,NA,NA,1.6,1.4,2.9,0.079,-0.9,-0.6,-1.6,0.2
6658,1976,1649,Henry Dickerson,NA,SG,24,1,NBA,DET,17,112,4.6,0.388,NA,0.552,2.7,0,1.4,8.8,0.8,0.5,NA,NA,-0.2,0,-0.2,-0.07,-4.7,-1.1,-5.8,-0.2
6659,1976,1650,Henry Ward,1952,SG,24,1,ABA,SAA,61,688,11.5,0.478,0.069,0.081,6.8,13.2,10.1,6.9,1,0.8,11.5,21.8,0.1,0.6,0.7,0.048,-2.3,-1.7,-4,-0.3
6660,1976,1193,Herm Gilliam,NA,SG,29,7,NBA,SEA,81,1644,13.8,0.473,NA,0.172,3.4,10.6,6.9,17.2,2.2,0.4,NA,NA,1.2,1.4,2.7,0.078,-0.4,0.1,-0.3,0.7
6661,1976,1366,Howard Porter,NA,SF,27,5,NBA,DET,75,1482,13,0.494,NA,0.153,5.6,15.2,10.3,2.4,1,1.3,NA,NA,1.4,0.9,2.4,0.076,-0.5,-1.4,-1.9,0
6662,1976,880,Jack Marin,NA,SF,31,10,NBA,TOT,79,1909,12.7,0.473,NA,0.232,3.5,10.3,6.7,11.9,1.1,0.3,NA,NA,1.6,1.4,3.1,0.077,-0.8,-0.7,-1.5,0.3
6663,1976,880,Jack Marin,NA,SF,31,10,NBA,BUF,12,278,11.9,0.502,NA,0.351,3.9,10.9,7.5,11.2,1.1,1.1,NA,NA,0.2,0.2,0.4,0.07,-1.3,-0.4,-1.7,0
6664,1976,880,Jack Marin,NA,SF,31,10,NBA,CHI,67,1631,12.8,0.469,NA,0.216,3.4,10.2,6.6,12.1,1.1,0.2,NA,NA,1.4,1.2,2.7,0.078,-0.7,-0.7,-1.4,0.2
6665,1976,1587,Jamaal Wilkes,NA,SF,22,2,NBA,GSW,82,2716,16.8,0.499,NA,0.22,6.9,18.3,12.7,8.7,1.7,0.6,NA,NA,4.1,4.3,8.3,0.147,1,-0.3,0.8,1.9
6666,1976,1453,James Silas,1949,PG,26,4,ABA,SAA,84,3112,21.2,0.599,0.001,0.467,3.7,6.9,5.4,20,2.2,0.4,13.2,23.8,10.5,2.7,13.1,0.202,3.4,0,3.4,4.2
6667,1976,1588,Jan van Breda Kolff,1951,SF,24,2,ABA,TOT,80,1978,12.9,0.533,0.012,0.406,7,14.7,10.8,12,1.5,2.6,20,13.7,1.5,1.9,3.4,0.083,0,1.2,1.2,1.6
6668,1976,1588,Jan van Breda Kolff,1951,SF,24,2,ABA,VIR,37,1117,13.2,0.518,0.014,0.439,6.9,14.9,10.8,12.3,1.4,2.5,18.5,14.6,0.8,0.7,1.6,0.067,0.1,0.6,0.8,0.8
6669,1976,1588,Jan van Breda Kolff,1951,SF,24,2,ABA,KEN,43,861,12.5,0.557,0.01,0.354,7.1,14.4,10.9,11.6,1.5,2.6,22.4,12.7,0.7,1.2,1.9,0.103,-0.2,2,1.8,0.8
6670,1976,823,Jeff Mullins,NA,SG,33,12,NBA,GSW,29,311,14.5,0.524,NA,0.242,3.8,6.1,4.9,16.9,2,0.2,NA,NA,0.5,0.3,0.9,0.134,-0.6,0.3,-0.3,0.2
6671,1976,1651,Jerome Anderson,NA,SG,22,1,NBA,BOS,22,126,13,0.586,NA,0.356,3.1,7,5.1,6.9,1.1,1.2,NA,NA,0.2,0.1,0.3,0.12,-2.7,0.4,-2.3,0
6672,1976,1652,Jerry Baskerville,NA,SF,24,1,NBA,PHI,21,105,8,0.393,NA,0.615,12,13.8,12.9,3.6,2.6,2.4,NA,NA,-0.2,0.2,0,-0.019,-5.7,0.4,-5.2,-0.1
6673,1976,849,Jerry Sloan,NA,SG,33,11,NBA,CHI,22,617,11.2,0.456,NA,0.371,6.1,13.3,9.5,5.5,2.1,0.5,NA,NA,0.2,0.7,0.9,0.068,-2.4,0.4,-2.1,0
6674,1976,1288,Jim Ard,1948,C,27,6,NBA,BOS,81,853,11.3,0.422,NA,0.34,11,22.3,16.7,7.3,0.6,2.1,NA,NA,-0.4,1.3,0.9,0.052,-3.4,0.2,-3.2,-0.3
6675,1976,882,Jim Barnett,NA,SG,31,10,NBA,NYK,71,1026,12.5,0.496,NA,0.307,4.7,4.1,4.4,12.4,1.1,0.2,NA,NA,1.2,0.4,1.5,0.072,-0.2,-1.1,-1.3,0.2
6676,1976,1507,Jim Bradley,NA,PF,23,3,ABA,DNA,7,107,9.3,0.407,0,0.079,3.9,22.2,13.7,12,2,2.3,11.3,15.3,0,0.2,0.1,0.067,-3.7,1,-2.7,0
6677,1976,1508,Jim Brewer,NA,PF,24,3,NBA,CLE,82,2913,14.9,0.485,NA,0.245,10.2,21.7,15.7,9.6,1.5,1.7,NA,NA,3.4,4.5,7.9,0.13,1,0.9,1.9,2.8
6678,1976,1454,Jim Chones,1949,C,26,4,NBA,CLE,82,2741,15.5,0.473,NA,0.207,7.1,21,13.9,8.8,0.7,1.9,NA,NA,2.3,3.6,6,0.105,0.3,-0.3,0.1,1.4
6679,1976,1374,Jim Cleamons,NA,PG,26,5,NBA,CLE,82,2835,14.9,0.509,NA,0.246,4.3,8.6,6.4,20.5,2.1,0.4,NA,NA,4.2,2.9,7.1,0.12,0.5,0.7,1.3,2.4
6680,1976,1653,Jim Creighton,NA,SF,25,1,NBA,ATL,32,172,5.5,0.31,NA,0.372,7.6,19.8,13.5,3,0.5,2.8,NA,NA,-0.4,0.1,-0.2,-0.063,-4.9,-0.8,-5.7,-0.2
6681,1976,1116,Jim Eakins,1946,C-PF,29,8,ABA,TOT,73,1667,13.5,0.546,0,0.468,9.8,16.5,13.1,6.9,0.9,2.2,16.5,15.8,2.4,1.2,3.6,0.103,-0.6,-0.3,-1,0.4
6682,1976,1116,Jim Eakins,1946,PF,29,8,ABA,UTS,16,568,12.1,0.539,0,0.452,9.4,17.6,13.6,7.3,0.7,0.9,17.9,15.8,0.7,0.2,0.9,0.076,-0.5,-1.3,-1.7,0
6683,1976,1116,Jim Eakins,1946,C,29,8,ABA,VIR,23,636,13.6,0.512,0,0.412,11.1,15.6,13.2,7.9,1.3,3.4,16.1,14.7,0.7,0.5,1.1,0.087,-0.8,0.3,-0.5,0.2
6684,1976,1116,Jim Eakins,1946,C,29,8,ABA,NYA,34,463,15.3,0.593,0,0.552,8.5,16.4,12.4,5.1,0.7,2.4,15.7,17.3,1,0.6,1.5,0.159,-0.6,0.1,-0.6,0.2
6685,1976,978,Jim Fox,NA,C,32,9,NBA,MIL,70,918,12.4,0.572,NA,0.389,9.6,16.9,13.3,6,1.4,0.9,NA,NA,1.3,0.9,2.2,0.116,-1,0.1,-0.9,0.2
6686,1976,1376,Jim McDaniels,1948,C,27,4,NBA,LAL,35,242,11.9,0.429,NA,0.088,10.7,18.4,14.7,8.5,0.7,2,NA,NA,-0.1,0.3,0.2,0.037,-3.3,-0.8,-4.1,-0.1
6687,1976,1376,Jim McDaniels,1948,C,27,4,ABA,KEN,29,365,14.5,0.505,0,0.17,10.7,21.6,16.3,8.2,1,2.5,17.3,22.4,0.1,0.6,0.7,0.087,-2.2,0.1,-2,0
6688,1976,1654,Jim McElroy,NA,PG,22,1,NBA,NOJ,51,1134,12.5,0.556,NA,0.372,3,6.7,4.8,13.3,1.7,0.2,NA,NA,1.7,0.9,2.6,0.108,-0.4,0.4,0.1,0.6
6689,1976,1290,Jim McMillian,NA,SF,27,6,NBA,BUF,74,2610,15.3,0.578,NA,0.239,5.5,9.9,7.8,11.3,1.5,0.3,NA,NA,6,2,7.9,0.146,1.9,-0.4,1.4,2.3
6690,1976,1455,Jim Price,NA,PG,26,4,NBA,MIL,80,2525,13.7,0.454,NA,0.173,3.1,7.5,5.4,21.9,2.7,0.7,NA,NA,0.3,2.3,2.6,0.049,-1.5,0.5,-1,0.7
6691,1976,851,Jim Washington,NA,PF,32,11,NBA,BUF,1,7,3.7,0,NA,0,15.4,0,7.5,16.2,0,0,NA,NA,0,0,0,-0.017,-4.3,-0.1,-4.5,0
6692,1976,1655,Jimmie Baker,NA,PF,22,1,ABA,KEN,5,40,-3.2,0.189,0,0.133,9.8,23.5,16.8,11.8,0,4,27.4,20.9,-0.3,0.1,-0.2,-0.226,-6,-0.1,-6.1,-0.1
6693,1976,1656,Jimmy Conner,NA,SG,22,1,ABA,KEN,24,240,12.2,0.537,0.035,0.337,4.9,6.3,5.6,21.3,2.1,1.1,24.5,20.8,0,0.2,0.3,0.053,-1.8,0.3,-1.5,0.1
6694,1976,1590,Jimmy Foster,NA,PG,24,2,ABA,DNA,48,352,4.4,0.427,0.055,0.441,5.6,6,5.8,15.8,2.3,0.6,26.7,24.9,-1,0.3,-0.7,-0.096,-7.2,-1.5,-8.6,-0.6
6695,1976,983,Jimmy Jones,1945,PG,31,9,NBA,WSB,64,1133,11.9,0.541,NA,0.305,3,8.8,6,14.6,1.3,0.2,NA,NA,1.1,1.1,2.2,0.095,-1.6,0.3,-1.3,0.2
6696,1976,985,Jimmy Walker,NA,SG,31,9,NBA,KCK,73,2490,13.6,0.538,NA,0.281,2,5.3,3.6,10.7,1.6,0.3,NA,NA,4.3,0.9,5.2,0.101,-0.3,-0.7,-1,0.6
6697,1976,1197,Jo Jo White,NA,PG,29,7,NBA,BOS,82,3257,14.6,0.484,NA,0.17,1.8,7.6,4.7,19.9,1.5,0.3,NA,NA,4.3,3.2,7.4,0.109,0.4,0,0.4,2
6698,1976,1456,Joby Wright,1950,PF,25,3,ABA,TOT,23,305,7.8,0.481,0,0.349,9,10.1,9.6,1,0.8,0.7,16,18.7,-0.1,0.1,0,0.002,-4,-1.5,-5.4,-0.4
6699,1976,1456,Joby Wright,1950,PF,25,3,ABA,SDS,10,105,7.7,0.573,0,0.37,6.3,14.4,10.2,0,1.8,1,25.9,15.9,-0.1,0.1,0.1,0.027,-4.7,0.4,-4.3,-0.1
6700,1976,1456,Joby Wright,1950,PF,25,3,ABA,VIR,13,200,7.8,0.451,0,0.341,10.5,7.8,9.2,1.5,0.2,0.5,12.1,20.2,0,0,0,-0.011,-3.6,-2.4,-6,-0.3
6701,1976,1657,Joe Bryant,NA,PF,21,1,NBA,PHI,75,1203,13.3,0.452,NA,0.266,7.8,14.5,11.2,7.5,1.6,1,NA,NA,0,1.3,1.3,0.052,-1.9,-0.8,-2.7,-0.2
6702,1976,1295,Joe Hamilton,NA,PG,27,6,ABA,UTS,13,131,16.4,0.46,0.269,0.167,4,6.9,5.5,16.9,2.8,0,6.7,26.9,0.2,0,0.2,0.081,-1,-0.3,-1.4,0.1
6703,1976,1658,Joe Meriweather,NA,C,22,1,NBA,HOU,81,2042,14.4,0.526,NA,0.349,8.9,18.2,13.7,5.5,0.8,3.1,NA,NA,2.3,1.6,3.8,0.09,-0.3,-0.6,-0.9,0.6
6704,1976,885,John Block,NA,PF,31,10,NBA,CHI,2,7,12.9,0.41,NA,0.5,0,30.9,14.4,0,6.8,0,NA,NA,0,0,0,-0.121,-4.7,0.2,-4.6,0
6705,1976,1513,John Brown,NA,PF,24,3,NBA,ATL,75,1758,12.6,0.512,NA,0.43,8.3,15.5,11.8,10.1,1.2,0.5,NA,NA,1.7,1,2.6,0.072,-1.1,-0.8,-1.9,0
6706,1976,1591,John Drew,NA,SF,21,2,NBA,ATL,77,2351,25.3,0.57,NA,0.562,12.2,16.9,14.5,10.9,2.7,0.7,NA,NA,8.2,2.4,10.6,0.216,5.2,-0.3,4.9,4.1
6707,1976,1457,John Gianelli,NA,C,25,4,NBA,NYK,82,2332,12.3,0.504,NA,0.233,8.1,16.4,12.2,6.8,0.5,1.4,NA,NA,2.5,1.9,4.4,0.091,0.2,-0.4,-0.2,1.1
6708,1976,778,John Havlicek,NA,SF,35,14,NBA,BOS,76,2598,15.5,0.508,NA,0.297,4.4,7.5,5.9,15.3,1.7,0.6,NA,NA,4.7,2.7,7.4,0.137,1.1,0.5,1.6,2.3
6709,1976,1297,John Hummer,NA,PF,27,6,NBA,SEA,29,364,7.6,0.476,NA,0.612,5.8,16.3,10.9,8.5,0.7,1.3,NA,NA,-0.2,0.3,0.1,0.019,-4.2,0.2,-4.1,-0.2
6710,1976,1298,John Johnson,NA,SF,28,6,NBA,TOT,76,1697,15.2,0.491,NA,0.222,6.1,14.6,10.5,18,1.5,1.1,NA,NA,1.3,1.1,2.5,0.07,0.3,-0.4,-0.1,0.8
6711,1976,1298,John Johnson,NA,SF,28,6,NBA,POR,9,212,15.9,0.526,NA,0.307,6.4,12.7,9.6,14,1.5,2,NA,NA,0.2,0.2,0.4,0.101,-0.6,0.2,-0.4,0.1
6712,1976,1298,John Johnson,NA,SF,28,6,NBA,HOU,67,1485,15.1,0.486,NA,0.21,6.1,14.9,10.7,18.6,1.5,1,NA,NA,1.1,0.9,2,0.066,0.4,-0.5,-0.1,0.7
6713,1976,1659,John Lambert,NA,PF,23,1,NBA,CLE,54,333,13.9,0.487,NA,0.336,11,20.8,15.7,6.5,1.1,2,NA,NA,0.3,0.5,0.7,0.108,-2,0.1,-1.9,0
6714,1976,1660,John Laskowski,NA,SG,22,1,NBA,CHI,71,1570,11.3,0.441,NA,0.174,3.1,11.5,7,5.8,1.7,0.4,NA,NA,0.2,1.5,1.7,0.051,-1.6,-0.3,-1.9,0.1
6715,1976,1378,John Mengelt,NA,SG,26,5,NBA,DET,67,1105,19.4,0.559,NA,0.439,2.5,8.4,5.4,15,1.7,0.2,NA,NA,2.7,0.5,3.2,0.14,1.7,-1,0.8,0.8
6716,1976,1379,John Roche,1949,SG,26,5,NBA,LAL,15,52,0.9,0.254,NA,0.286,0,5.3,2.8,13.7,0,0,NA,NA,-0.2,0,-0.2,-0.151,-5.4,-0.9,-6.2,-0.1
6717,1976,1379,John Roche,1949,PG,26,5,ABA,UTS,16,484,15.3,0.574,0.123,0.193,1.1,4.2,2.7,23.9,1.3,0.1,18.1,22.8,0.8,-0.1,0.7,0.069,1.6,-2.4,-0.8,0.1
6718,1976,1661,John Shumate,NA,PF,23,1,NBA,TOT,75,1976,17.3,0.596,NA,0.551,7.9,21.6,14.9,9.2,1.9,0.9,NA,NA,3.8,2.7,6.5,0.158,1.8,0.3,2.1,2
6719,1976,1661,John Shumate,NA,PF,23,1,NBA,PHO,43,930,19,0.582,NA,0.541,7.2,20.7,14,10.1,2.1,0.9,NA,NA,1.8,1.3,3.1,0.158,2.1,0.2,2.3,1
6720,1976,1661,John Shumate,NA,PF,23,1,NBA,BUF,32,1046,15.8,0.614,NA,0.563,8.5,22.4,15.7,8.4,1.6,0.9,NA,NA,2,1.4,3.4,0.158,1.5,0.4,1.9,1
6721,1976,992,John Wetzel,NA,SG,31,7,NBA,PHO,37,249,10.1,0.566,NA,0.522,3.5,12.9,8.3,9.9,1.6,0.7,NA,NA,0.2,0.2,0.4,0.083,-2.4,0.4,-1.9,0
6722,1976,1514,John Williamson,1951,SG,24,3,ABA,NYA,76,2255,13.1,0.491,0.036,0.201,2.9,5.2,4,12.1,1.5,0.8,12.8,24.3,1,1.8,2.8,0.06,-1.3,-1,-2.3,-0.2
6723,1976,1380,Johnny Neumann,1951,SG,24,5,ABA,TOT,77,1589,14.4,0.488,0.219,0.199,4.9,7.5,6.2,16.7,1.9,0.9,14.4,28.7,0.4,1.1,1.6,0.047,0.5,-0.9,-0.4,0.6
6724,1976,1380,Johnny Neumann,1951,SG,24,5,ABA,VIR,35,777,16.6,0.486,0.222,0.204,5,6.8,5.9,15.2,2.1,1.1,11.9,32.9,0.5,0.3,0.8,0.05,1.9,-1.3,0.6,0.5
6725,1976,1380,Johnny Neumann,1951,SG,24,5,ABA,KEN,42,812,12.4,0.492,0.216,0.193,4.7,8.1,6.4,18.1,1.7,0.7,17.7,24.7,0,0.8,0.8,0.045,-0.8,-0.6,-1.4,0.1
6726,1976,854,Jon McGlocklin,NA,SG,32,11,NBA,MIL,33,336,10.9,0.443,NA,0.068,1,4.2,2.6,16.5,1.1,0,NA,NA,0.1,0.1,0.2,0.023,-1.9,-1.6,-3.5,-0.1
6727,1976,1381,Julius Erving,1950,SF,25,5,ABA,NYA,84,3244,28.7,0.569,0.055,0.353,9.7,17.7,13.6,20.8,2.9,2.7,12.4,29,11.7,6,17.7,0.262,8.1,2.5,10.6,10.3
6728,1976,1662,Junior Bridgeman,NA,SF,22,1,NBA,MIL,81,1646,13.7,0.485,NA,0.247,7.4,11.1,9.3,13.7,1.5,0.7,NA,NA,0.8,1.2,2.1,0.06,-1.2,-0.7,-1.9,0
6729,1976,1204,Kareem Abdul-Jabbar,NA,C,28,7,NBA,LAL,82,3379,27.2,0.567,NA,0.368,8,30.5,19.6,19.4,1.6,4.9,NA,NA,9.8,7.2,17,0.242,5.5,3,8.5,9
6730,1976,855,Keith Erickson,NA,SF,31,11,NBA,PHO,74,1850,14.1,0.518,NA,0.242,6.3,13.1,9.7,14.4,1.9,0.2,NA,NA,2,1.8,3.8,0.098,-0.3,-0.2,-0.6,0.7
6731,1976,1515,Ken Charles,NA,SG,24,3,NBA,BUF,81,2247,11.9,0.505,NA,0.285,2.8,7.2,5.1,12.3,2.4,1.1,NA,NA,1,2.2,3.3,0.07,-1.7,0.9,-0.8,0.7
