PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FGA_FREQUENCY_percentile,FGA_percentile,EFG_PCT_percentile,sum_percentiles
1626172,Kevon Looney,1610612744,GSW,29,74,28,0.14,12,38,0.316,0.329,0.8801498127340824,0.6104868913857678,0.2340823970037453,1.7247191011235956
1630557,Corey Kispert,1610612764,WAS,26,60,25,0.068,9,38,0.237,0.276,0.2209737827715356,0.6104868913857678,0.14794007490636704,0.9794007490636705
1631222,Jake LaRavia,1610612758,SAC,23,66,25,0.11,18,37,0.486,0.622,0.6985018726591761,0.5917602996254682,0.9138576779026217,2.204119850187266
1641709,Ausar Thompson,1610612765,DET,22,58,26,0.081,15,37,0.405,0.419,0.37640449438202245,0.5917602996254682,0.5149812734082397,1.4831460674157304
1631095,Jabari Smith Jr.,1610612745,HOU,21,56,28,0.066,15,37,0.405,0.459,0.20037453183520598,0.5917602996254682,0.6423220973782772,1.4344569288389515
1631107,Nikola Jović,1610612748,MIA,21,46,27,0.098,15,37,0.405,0.541,0.5655430711610487,0.5917602996254682,0.8370786516853933,1.99438202247191
1642275,Tidjane Salaün,1610612766,CHA,19,59,27,0.11,14,37,0.378,0.5,0.6985018726591761,0.5917602996254682,0.7322097378277154,2.0224719101123596
1628418,Thomas Bryant,1610612754,IND,27,65,26,0.118,13,37,0.351,0.419,0.7434456928838952,0.5917602996254682,0.5149812734082397,1.850187265917603
202709,Cory Joseph,1610612753,ORL,33,50,22,0.24,11,37,0.297,0.365,0.9850187265917603,0.5917602996254682,0.3445692883895131,1.9213483146067416
1641711,Gradey Dick,1610612761,TOR,21,54,27,0.057,11,37,0.297,0.338,0.11610486891385768,0.5917602996254682,0.26591760299625467,0.9737827715355805
1642354,KJ Simpson,1610612766,CHA,22,36,23,0.123,10,37,0.27,0.324,0.7827715355805244,0.5917602996254682,0.2209737827715356,1.5955056179775282
1642259,Alex Sarr,1610612764,WAS,19,66,27,0.046,7,37,0.189,0.23,0.056179775280898875,0.5917602996254682,0.10861423220973783,0.7565543071161049
1641716,Jarace Walker,1610612754,IND,21,74,27,0.1,15,36,0.417,0.528,0.602996254681648,0.5786516853932584,0.8164794007490637,1.99812734082397
1627777,Georges Niang,1610612737,ATL,31,78,30,0.059,15,36,0.417,0.528,0.13295880149812733,0.5786516853932584,0.8164794007490637,1.5280898876404494
1630173,Precious Achiuwa,1610612752,NYK,25,56,25,0.111,14,36,0.389,0.389,0.7078651685393258,0.5786516853932584,0.4157303370786517,1.702247191011236
1629652,Luguentz Dort,1610612760,OKC,25,70,24,0.061,12,36,0.333,0.458,0.15917602996254682,0.5786516853932584,0.6348314606741573,1.3726591760299627
