PLAYER_NAME,MIN,CHARGES_DRAWN,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,DEF_BOXOUTS,DEF_LOOSE_BALLS_RECOVERED,sum
Karlo Matković,18.8,0,0.95,0.9235294117647059,0.6941176470588235,0.9647058823529412,0.8647058823529412,4.397058823529411
Keegan Murray,34.3,0.9205882352941176,0.7676470588235295,0.8382352941176471,0.09411764705882353,0.6529411764705882,0.538235294117647,3.8117647058823527
Kel'el Ware,22.9,0,0.8441176470588235,0.25,0.23529411764705882,0.8176470588235294,0.12058823529411765,2.26764705882353
Keldon Johnson,23.9,0,0.5029411764705882,0.2676470588235294,0.25,0.4117647058823529,0.7470588235294118,2.179411764705882
Kelly Olynyk,20.3,0.9058823529411765,0.7852941176470588,0.7264705882352941,0.9382352941176471,0.7794117647058824,0.041176470588235294,4.1764705882352935
Kelly Oubre Jr.,34.6,0.5882352941176471,0.25588235294117645,0.6176470588235294,0.961764705882353,0.026470588235294117,0.8205882352941176,3.2705882352941176
Kenrich Williams,16.4,0.9794117647058823,0.3352941176470588,0.4323529411764706,0.8764705882352941,0.75,0.8029411764705883,4.176470588235294
Kentavious Caldwell-Pope,29.8,0.6794117647058824,0.15,0.023529411764705882,0.5852941176470589,0.11470588235294117,0.6617647058823529,2.2147058823529413
Keon Ellis,24.9,0.4852941176470588,0.2735294117647059,0.6852941176470588,0.9852941176470589,0.2,0.6794117647058824,3.3088235294117654
Keon Johnson,24.4,0.8823529411764706,0.4441176470588235,0.34705882352941175,0.6558823529411765,0.1588235294117647,0.85,3.3382352941176467
Kevin Durant,36.5,0.5088235294117647,0.5088235294117647,0.8117647058823529,0.1,0.5088235294117647,0.07352941176470588,2.5117647058823533
Kevin Huerter,24.3,0,0.5588235294117647,0.4470588235294118,0.7705882352941177,0.27941176470588236,0.6205882352941177,2.676470588235294
Kevin Porter Jr.,19.6,0,0.43529411764705883,0.5117647058823529,0.8470588235294118,0.49117647058823527,0.9323529411764706,3.2176470588235295
Kevon Looney,15,0,0.9764705882352941,0.8735294117647059,0.6647058823529411,0.9470588235294117,0.7382352941176471,4.2
Keyonte George,31.5,0.7794117647058824,0.061764705882352944,0.22941176470588234,0.061764705882352944,0.058823529411764705,0.38235294117647056,1.5735294117647058
Klay Thompson,27.2,0,0.31176470588235294,0.13823529411764707,0.17352941176470588,0.08529411764705883,0.5411764705882353,1.25
Kris Dunn,24.1,0,0.2852941176470588,0.5823529411764706,0.9764705882352941,0.16176470588235295,0.9941176470588236,3
Kris Murray,16.5,0.9,0.6294117647058823,0.011764705882352941,0.4588235294117647,0.5823529411764706,0.8705882352941177,3.452941176470588
Kristaps Porziņģis,28.8,0,0.9529411764705882,0.961764705882353,0.3176470588235294,0.8705882352941177,0.4411764705882353,3.5441176470588234
Kyle Anderson,17.3,0.8323529411764706,0.7088235294117647,0.5411764705882353,0.8441176470588235,0.7970588235294118,0.29705882352941176,4.020588235294118
Kyle Filipowski,21.4,0.4970588235294118,0.8029411764705883,0.8088235294117647,0.5676470588235294,0.7029411764705882,0.01764705882352941,3.397058823529412
Kyle Kuzma,30.1,0.9176470588235294,0.5470588235294118,0.5617647058823529,0.008823529411764706,0.45,0.03529411764705882,2.5205882352941176
Kyrie Irving,36.1,0.6294117647058823,0.14411764705882352,0.05,0.8352941176470589,0.21176470588235294,0.6029411764705882,2.4735294117647055
Kyshawn George,26.5,0.4823529411764706,0.7823529411764706,0.9794117647058823,0.7235294117647059,0.5970588235294118,0.9205882352941176,4.485294117647059
LaMelo Ball,32,0,0.07647058823529412,0.026470588235294117,0.85,0.17647058823529413,0.7823529411764706,1.9117647058823528
Landry Shamet,16,0.6705882352941176,0.7058823529411765,0.5352941176470588,0.5352941176470588,0.7617647058823529,0.8911764705882353,4.1
Lauri Markkanen,31.4,0,0.6794117647058824,0.2735294117647059,0.23823529411764705,0.7529411764705882,0.05,1.9941176470588236
LeBron James,34.9,0.8852941176470588,0.2,0.3411764705882353,0.2911764705882353,0.48823529411764705,0.38823529411764707,2.594117647058823
Lindy Waters III,16.7,0.9352941176470588,0.4411764705882353,0.49411764705882355,0.7058823529411765,0.6176470588235294,0.19705882352941176,3.3911764705882357
Luguentz Dort,29.2,0.8176470588235294,0.17647058823529413,0.6,0.6588235294117647,0.5235294117647059,0.8941176470588236,3.6705882352941175
Luka Dončić,35.4,0.7852941176470588,0.24705882352941178,0.6882352941176471,0.8676470588235294,0.3264705882352941,0.5676470588235294,3.4823529411764707
Luke Kennard,23.1,0,0.058823529411764705,0.10588235294117647,0.4676470588235294,0.3382352941176471,0.18529411764705883,1.1558823529411764
Luke Kornet,18.9,0,0.9852941176470589,0.9205882352941176,0.19705882352941176,0.8970588235294118,0.27941176470588236,3.2794117647058822
Malaki Branham,12.1,0,0.35,0.38529411764705884,0.13823529411764707,0.45588235294117646,0.35294117647058826,1.6823529411764706
Malik Beasley,27.9,0,0.03529411764705882,0.08529411764705883,0.4147058823529412,0.07058823529411765,0.1264705882352941,0.7323529411764705
Malik Monk,31.6,0.6,0.27058823529411763,0.4764705882352941,0.3205882352941177,0.2088235294117647,0.45588235294117646,2.3323529411764707
Marcus Sasser,15.1,0,0.23529411764705882,0.16176470588235295,0.888235294117647,0.16470588235294117,0.7264705882352941,2.176470588235294
Mark Williams,26.6,0,0.9,1,0.2676470588235294,0.8852941176470588,0.4,3.452941176470588
Mason Plumlee,17.6,0.5176470588235295,0.85,0.047058823529411764,0.38823529411764707,0.9147058823529411,0.06764705882352941,2.785294117647059
Matas Buzelis,20.1,0.5029411764705882,0.8147058823529412,0.8941176470588236,0.11176470588235295,0.5117647058823529,0.3264705882352941,3.1617647058823533
Max Christie,28.1,0,0.7647058823529411,0.4411764705882353,0.12352941176470589,0.34705882352941175,0.24705882352941178,1.9235294117647057
Max Strus,25.5,0.8441176470588235,0.3264705882352941,0.43529411764705883,0.052941176470588235,0.5647058823529412,0.4852941176470588,2.708823529411765
Michael Porter Jr.,33.7,0,0.27647058823529413,0.11764705882352941,0.09117647058823529,0.09705882352941177,0.20588235294117646,0.7882352941176471
Mikal Bridges,37.5,0,0.46176470588235297,0.27647058823529413,0.16176470588235295,0.22647058823529412,0.3558823529411765,1.4823529411764707
Mike Conley,24.7,0.8941176470588236,0.08529411764705883,0.15,0.7352941176470589,0.4088235294117647,0.5588235294117647,2.8323529411764703
Miles Bridges,31.7,0.5970588235294118,0.711764705882353,0.7823529411764706,0.1588235294117647,0.6852941176470588,0.08823529411764706,3.0235294117647062
Miles McBride,24.9,0.6558823529411765,0.49411764705882355,0.2411764705882353,0.7264705882352941,0.6264705882352941,0.9264705882352942,3.670588235294118
Monté Morris,13.3,0,0.1323529411764706,0.17647058823529413,0.2823529411764706,0.5676470588235294,0.6882352941176471,1.8470588235294116
Moses Moody,22.9,0.8117647058823529,0.5058823529411764,0.3176470588235294,0.9441176470588235,0.5323529411764706,0.5970588235294118,3.7088235294117644
Moussa Diabaté,17.7,0,0.8235294117647058,0.9264705882352942,0.8705882352941177,0.8382352941176471,0.2676470588235294,3.726470588235294
Myles Turner,30.2,0,0.9117647058823529,0.4235294117647059,0.16470588235294117,0.8941176470588236,0.05588235294117647,2.4499999999999997
Naji Marshall,28,0.4764705882352941,0.37941176470588234,0.28823529411764703,0.5029411764705882,0.6294117647058823,0.6911764705882353,2.9676470588235295
Naz Reid,27.5,0.7382352941176471,0.7735294117647059,0.85,0.4235294117647059,0.788235294117647,0.6852941176470588,4.258823529411765
Neemias Queta,15.2,0,0.9235294117647059,0.7705882352941177,0.1323529411764706,0.8911764705882353,0.008823529411764706,2.726470588235294
Nic Claxton,26.9,0.6323529411764706,0.8411764705882353,0.6588235294117647,0.4823529411764706,0.8088235294117647,0.16470588235294117,3.588235294117647
Nick Richards,22,0.788235294117647,0.9441176470588235,0.7205882352941176,0.011764705882352941,0.85,0.25588235294117645,3.570588235294118
Nick Smith Jr.,24.9,0.5647058823529412,0.09117647058823529,0.17058823529411765,0,0.13823529411764707,0.17352941176470588,1.138235294117647
Nickeil Alexander-Walker,25.4,0.7235294117647059,0.3088235294117647,0.0029411764705882353,0.75,0.6323529411764706,0.8176470588235294,3.235294117647059
Nicolas Batum,17.7,0.5147058823529411,0.5823529411764706,0.9029411764705882,0.638235294117647,0.6794117647058824,0.4441176470588235,3.761764705882353
Nikola Jokić,36.7,0,0.5794117647058824,0.42058823529411765,0.8941176470588236,0.9176470588235294,0.23529411764705882,3.0470588235294116
Nikola Jović,25.1,0,0.7529411764705882,0.6411764705882353,0.2529411764705882,0.6205882352941177,0.13823529411764707,2.4058823529411764
Nikola Vučević,31.2,0,0.8294117647058824,0.8323529411764706,0.24705882352941178,0.9323529411764706,0.14705882352941177,2.988235294117647
Noah Clowney,22.7,0.9441176470588235,0.7470588235294118,0.888235294117647,0.4117647058823529,0.7647058823529411,0.5117647058823529,4.267647058823529
Norman Powell,32.6,0,0.07058823529411765,0.18529411764705883,0.4441176470588235,0.4470588235294118,0.10588235294117647,1.2529411764705882
OG Anunoby,36.6,0.6235294117647059,0.7235294117647059,0.8794117647058823,0.8235294117647058,0.6676470588235294,0.4088235294117647,4.126470588235294
Obi Toppin,19.6,0,0.5705882352941176,0.5470588235294118,0.3411764705882353,0.711764705882353,0.3029411764705882,2.473529411764706
Ochai Agbaji,27.2,0,0.6941176470588235,0.7911764705882353,0.6911764705882353,0.4264705882352941,0.36764705882352944,2.9705882352941178
Olivier-Maxence Prosper,12.8,0,0.7794117647058824,0.5970588235294118,0.19117647058823528,0.8558823529411764,0.95,3.3735294117647054
Onyeka Okongwu,27.9,0,0.8382352941176471,0.4676470588235294,0.5647058823529412,0.8058823529411765,0.6294117647058823,3.3058823529411767
Orlando Robinson,17.9,0,0.8794117647058823,0.9735294117647059,0.7029411764705882,0.8470588235294118,0.31470588235294117,3.7176470588235295
Oso Ighodaro,17.9,0,0.8117647058823529,0.7058823529411765,0.5558823529411765,0.7852941176470588,0.31470588235294117,3.1735294117647053
P.J. Washington,32.2,0,0.7205882352941176,0.43823529411764706,0.5264705882352941,0.6352941176470588,0.6441176470588236,2.964705882352941
Paolo Banchero,34.4,0.5235294117647059,0.5617647058823529,0.7735294117647059,0.07058823529411765,0.47941176470588237,0.052941176470588235,2.4617647058823526
Pascal Siakam,32.7,0,0.6764705882352942,0.8058823529411765,0.45588235294117646,0.7411764705882353,0.6235294117647059,3.3029411764705885
Pat Connaughton,15.2,0,0.36764705882352944,0.8970588235294118,0.07941176470588235,0.10588235294117647,0.19411764705882353,1.6441176470588235
Patrick Williams,25,0,0.5647058823529412,0.65,0.6088235294117647,0.8029411764705883,0.17058823529411765,2.797058823529412
Paul George,32.5,0.711764705882353,0.6058823529411764,0.7294117647058823,0.9647058823529412,0.611764705882353,0.9882352941176471,4.6117647058823525
Paul Reed,9.9,0.7676470588235295,0.9705882352941176,0.5529411764705883,1,0.8676470588235294,0.9411764705882353,5.1
Payton Pritchard,28.6,0.6147058823529412,0.07352941176470588,0.0058823529411764705,0.22058823529411764,0.3588235294117647,0.7558823529411764,2.0294117647058822
Pelle Larsson,16.4,0.8029411764705883,0.7588235294117647,0.8441176470588235,0.7441176470588236,0.7205882352941176,0.8764705882352941,4.747058823529412
Peyton Watson,24.3,0.48823529411764705,0.8,0.6058823529411764,0.40294117647058825,0.27941176470588236,0.8323529411764706,3.4088235294117646
Precious Achiuwa,20.8,0,0.8323529411764706,0.8852941176470588,0.5823529411764706,0.7441176470588236,0.40294117647058825,3.447058823529412
Quentin Grimes,26.9,0.6323529411764706,0.2823529411764706,0.38235294117647056,0.47058823529411764,0.2911764705882353,0.9352941176470588,2.9941176470588236
Quinten Post,16.3,0,0.961764705882353,0.711764705882353,0.26176470588235295,0.861764705882353,0.15294117647058825,2.9499999999999997
RJ Barrett,32.2,0.7147058823529412,0.45,0.5941176470588235,0.6352941176470588,0.39705882352941174,0.2088235294117647,3
Rayan Rupert,10.8,0.9147058823529411,0.4970588235294118,0.3058823529411765,0.8911764705882353,0.5352941176470588,0.04411764705882353,3.188235294117647
Reed Sheppard,12.9,0,0.38235294117647056,0.6029411764705882,0.9882352941176471,0.15294117647058825,0.8735294117647059,3
Ricky Council IV,19,0.6176470588235294,0.1676470588235294,0.34411764705882353,0.6,0.2676470588235294,0.12941176470588237,2.126470588235294
Rob Dillingham,13.1,0,0.2235294117647059,0.22647058823529412,0.6441176470588236,0.052941176470588235,0.8147058823529412,1.961764705882353
Ronald Holland II,16,0,0.21470588235294116,0.14411764705882352,0.6970588235294117,0.04411764705882353,0.7823529411764706,1.8823529411764706
Royce O'Neale,24.8,0,0.19705882352941176,0.09411764705882353,0.43529411764705883,0.5470588235294118,0.6529411764705882,1.926470588235294
Rudy Gobert,33.2,0.4647058823529412,0.9294117647058824,0.47352941176470587,0.3029411764705882,0.8323529411764706,0.014705882352941176,3.0176470588235293
Rui Hachimura,31.7,0.5352941176470588,0.5941176470588235,0.5029411764705882,0.27941176470588236,0.7382352941176471,0.3205882352941177,2.9705882352941178
Russell Westbrook,27.9,0.6941176470588235,0.10294117647058823,0.09705882352941177,0.8147058823529412,0.03235294117647059,0.788235294117647,2.5294117647058822
Ryan Dunn,19.7,0,0.7705882352941177,0.9441176470588235,0.5735294117647058,0.2735294117647059,0.2,2.761764705882353
Ryan Rollins,15.9,0,0.5411764705882353,0.4147058823529412,0.9323529411764706,0.32941176470588235,0.9470588235294117,3.1647058823529415
Sam Hauser,21.9,0.49411764705882355,0.6352941176470588,0.12352941176470589,0.5147058823529411,0.6882352941176471,0.3088235294117647,2.764705882352941
Sam Merrill,19.7,0.95,0.6,0.07941176470588235,0.5911764705882353,0.18823529411764706,0.24411764705882352,2.6529411764705877
Sandro Mamukelashvili,12.3,0,0.8588235294117647,0.9058823529411765,0.43823529411764706,0.8117647058823529,0.9176470588235294,3.9323529411764704
Santi Aldama,25.5,0.5558823529411765,0.7176470588235294,0.6088235294117647,0.2088235294117647,0.5441176470588235,0.3941176470588235,3.0294117647058822
Scoot Henderson,26.7,0,0.08823529411764706,0.3735294117647059,0.9,0.18529411764705883,0.7352941176470589,2.2823529411764705
Scottie Barnes,32.8,0,0.6588235294117647,0.4,0.5705882352941176,0.7323529411764705,0.6176470588235294,2.9794117647058824
Scotty Pippen Jr.,21.3,0.8235294117647058,0.1588235294117647,0.3911764705882353,0.9676470588235294,0.14411764705882352,0.9529411764705882,3.4382352941176473
Seth Curry,17,0.7941176470588235,0.020588235294117647,0.18235294117647058,0.36176470588235293,0.47058823529411764,0.8529411764705882,2.682352941176471
Shaedon Sharpe,31.3,0.6058823529411764,0.10882352941176471,0.29411764705882354,0.08235294117647059,0.26176470588235295,0.4294117647058823,1.7823529411764705
Shai Gilgeous-Alexander,34.2,0.46176470588235297,0.5294117647058824,0.6294117647058823,0.7558823529411764,0.4970588235294118,0.861764705882353,3.735294117647059
Shake Milton,17,0.9294117647058824,0.11470588235294117,0.10882352941176471,0.5588235294117647,0.19705882352941176,0.026470588235294117,1.9352941176470588
Simone Fontecchio,16.6,0.5264705882352941,0.47941176470588237,0.55,0.47941176470588237,0.7705882352941177,0.6941176470588235,3.5
Spencer Dinwiddie,27.7,0,0.2411764705882353,0.2852941176470588,0.11764705882352941,0.46176470588235297,0.3235294117647059,1.4294117647058824
Stephen Curry,32.2,0.8205882352941176,0.15588235294117647,0.26176470588235295,0.6029411764705882,0.22058823529411764,0.6705882352941176,2.7323529411764707
Stephon Castle,26.9,0,0.45294117647058824,0.4294117647058823,0.5176470588235295,0.011764705882352941,0.638235294117647,2.05
Steven Adams,14.2,0,0.9176470588235294,0.45588235294117646,0.21470588235294116,0.9911764705882353,0.5264705882352941,3.105882352941176
T.J. McConnell,18.2,0.9411764705882353,0.041176470588235294,0.3235294117647059,0.95,0.01764705882352941,0.961764705882353,3.235294117647059
Talen Horton-Tucker,14.1,0.8294117647058824,0.3235294117647059,0.9382352941176471,0.7294117647058823,0.6823529411764706,0.03235294117647059,3.5352941176470587
Tari Eason,24.9,0,0.7617647058823529,0.6470588235294118,0.8852941176470588,0.6764705882352942,0.9911764705882353,3.961764705882353
Taurean Prince,27.1,0.7411764705882353,0.15294117647058825,0.10294117647058823,0.6235294117647059,0.45294117647058824,0.10882352941176471,2.182352941176471
Terance Mann,21.1,0,0.38529411764705884,0.2823529411764706,0.6676470588235294,0.3323529411764706,0.3735294117647059,2.041176470588235
Terry Rozier,26.7,0.638235294117647,0.08235294117647059,0.5147058823529411,0.12058823529411765,0.11764705882352941,0.3911764705882353,1.8647058823529412
Thomas Bryant,14.8,0.6852941176470588,0.9058823529411765,0.07058823529411765,0.46176470588235297,0.961764705882353,0.09411764705882353,3.1794117647058826
Tidjane Salaün,20.7,0.8647058823529412,0.35294117647058826,0.36764705882352944,0.37941176470588234,0.5764705882352941,0.6147058823529412,3.1558823529411764
Tim Hardaway Jr.,28.2,0.9705882352941176,0.2529411764705882,0.47941176470588237,0.014705882352941176,0.3,0.37058823529411766,2.388235294117647
Tobias Harris,31.6,0,0.5117647058823529,0.6235294117647059,0.25588235294117645,0.7558823529411764,0.4970588235294118,2.6441176470588235
Toumani Camara,32.7,0.9911764705882353,0.6147058823529412,0.36470588235294116,0.7735294117647059,0.6588235294117647,0.6558823529411765,4.0588235294117645
Trae Young,36,0.7617647058823529,0,0.014705882352941176,0.39705882352941174,0.041176470588235294,0.31176470588235294,1.526470588235294
Trayce Jackson-Davis,16.5,0,0.9470588235294117,0.8588235294117647,0.18235294117647058,0.9588235294117647,0.029411764705882353,2.9764705882352938
Tre Jones,20.1,0.8676470588235294,0.12352941176470589,0.03235294117647059,0.6294117647058823,0.1676470588235294,0.5941176470588235,2.4147058823529415
Trendon Watford,21.2,0.861764705882353,0.6411764705882353,0.7852941176470588,0.5441176470588235,0.6,0.4323529411764706,3.8647058823529408
Trey Lyles,19.6,0.9529411764705882,0.7441176470588236,0.7794117647058824,0.3411764705882353,0.7676470588235295,0.5147058823529411,4.1
Trey Murphy III,35,0,0.55,0.5176470588235295,0.538235294117647,0.24705882352941178,0.2852941176470588,2.138235294117647
Tristan da Silva,22,0,0.6264705882352941,0.24705882352941178,0.17058823529411765,0.7294117647058823,0.058823529411764705,1.8323529411764705
Ty Jerome,19.9,0,0.12058823529411765,0.3558823529411765,0.9558823529411765,0.12941176470588237,0.6058823529411764,2.1676470588235293
Tyler Herro,35.4,0,0.22941176470588234,0.04411764705882353,0.15294117647058825,0.2235294117647059,0.5323529411764706,1.1823529411764706
Tyler Kolek,11.4,0.9029411764705882,0.4176470588235294,0.2911764705882353,0.7382352941176471,0.38823529411764707,0.03823529411764706,2.776470588235294
Tyrese Haliburton,33.6,0,0.17058823529411765,0.3088235294117647,0.8029411764705883,0.10294117647058823,0.6264705882352941,2.011764705882353
Tyrese Martin,22.6,0,0.3323529411764706,0.6205882352941177,0.25882352941176473,0.25,0.611764705882353,2.0735294117647056
Tyrese Maxey,37.7,0.5058823529411764,0.12941176470588237,0.13529411764705881,0.6176470588235294,0.19117647058823528,0.6088235294117647,2.188235294117647
Tyus Jones,26.8,0,0.014705882352941176,0.1588235294117647,0.36764705882352944,0.06470588235294118,0.11470588235294117,0.7205882352941178
Vasilije Micić,21.4,0.6911764705882353,0.01764705882352941,0,0.13529411764705881,0.4176470588235294,0.8235294117647058,2.0852941176470585
Victor Wembanyama,33.2,0.9264705882352942,0.9382352941176471,0.6735294117647059,0.9029411764705882,0.5529411764705883,0.6647058823529411,4.658823529411765
Vít Krejčí,21,0.6029411764705882,0.75,0.5794117647058824,0.2647058823529412,0.3352941176470588,0.45,2.982352941176471
Walker Kessler,30,0,0.9882352941176471,0.9911764705882353,0.29705882352941176,0.9,0.11764705882352941,3.2941176470588234
Wendell Carter Jr.,25.9,0.6441176470588236,0.8205882352941176,0.5588235294117647,0.2411764705882353,0.9058823529411765,0.2647058823529412,3.4352941176470586
Yves Missi,26.8,0,0.8970588235294118,0.9088235294117647,0.07647058823529412,0.8235294117647058,0.2411764705882353,2.947058823529412
Zaccharie Risacher,24.6,0,0.7382352941176471,0.7647058823529411,0.4970588235294118,0.3029411764705882,0.3764705882352941,2.679411764705882
Zach Collins,15.5,0.7588235294117647,0.9735294117647059,0.7411764705882353,0.40588235294117647,0.8588235294117647,0.17647058823529413,3.914705882352941
Zach Edey,21.7,0,0.9676470588235294,0.8147058823529412,0.03235294117647059,0.9970588235294118,0.5617647058823529,3.3735294117647054
Zach LaVine,35.2,0.4588235294117647,0.14705882352941177,0.8235294117647058,0.08529411764705883,0,0.18823529411764706,1.702941176470588
Zeke Nnaji,11.8,0.7352941176470589,0.8676470588235294,0.9764705882352941,0.5294117647058824,0.7264705882352941,0.7205882352941176,4.555882352941176
Ziaire Williams,24.7,0,0.4,0.7470588235294118,0.9235294117647059,0.34411764705882353,0.14411764705882352,2.5588235294117645
