,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,TeamID,TeamName,WINS,LOSSES,TeamGP,G_PERCENT,CHARGES_DRAWN_pct_rank,CONTESTED_SHOTS_pct_rank,DEFLECTIONS_pct_rank,DEF_BOXOUTS_pct_rank,DEF_LOOSE_BALLS_RECOVERED_pct_rank,sum
327,1628384,OG Anunoby,1610612752,NYK,27.0,5,34.9,6.2,3.2,3.0,3.4,0.0,0.0,0.0,0.0,0.8,0.8,0.0,1.0,0.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.6,1610612752,Knicks,3,2,5,1.0,0.4048991354466859,0.7031700288184438,0.829971181556196,0.7896253602305475,0.9164265129682997,3.644092219020173
328,1630167,Obi Toppin,1610612754,IND,26.0,6,20.8,4.33,1.5,2.83,0.5,0.0,1.17,2.67,0.33,0.17,0.5,0.667,0.333,0.0,0.33,0.33,0.33,0.17,0.0,1.0,1.0,0.5,1610612754,Pacers,2,4,6,1.0,0.4048991354466859,0.7780979827089337,0.11527377521613832,0.5936599423631124,0.553314121037464,2.4452449567723344
329,1630534,Ochai Agbaji,1610612761,TOR,24.0,7,29.8,5.14,3.14,2.0,1.86,0.0,0.14,0.29,0.43,0.0,0.43,1.0,0.0,0.0,0.14,0.14,0.14,0.0,0.0,1.0,1.0,0.0,1610612761,Raptors,2,5,7,1.0,0.4048991354466859,0.6772334293948127,0.5417867435158501,0.3400576368876081,0.18011527377521613,2.1440922190201728
330,1641765,Olivier-Maxence Prosper,1610612742,DAL,22.0,4,3.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612742,Mavericks,4,2,6,0.6666666666666666,0.4048991354466859,0.14121037463976946,0.023054755043227664,0.1585014409221902,0.18011527377521613,0.9077809798270893
331,1630168,Onyeka Okongwu,1610612737,ATL,23.0,6,24.1,4.0,2.5,1.5,1.67,0.0,2.0,5.17,0.33,0.0,0.33,1.0,0.0,0.5,0.5,1.0,1.0,0.67,0.5,0.5,1.0,0.667,1610612737,Hawks,3,5,8,0.75,0.4048991354466859,0.6512968299711815,0.6311239193083573,0.6945244956772334,0.18011527377521613,2.561959654178674
332,1642345,Oso Ighodaro,1610612756,PHX,22.0,4,7.5,3.0,2.0,1.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.25,0.0,1.0,1.0,0.5,1610612756,Suns,5,1,6,0.6666666666666666,0.4048991354466859,0.9884726224783862,0.023054755043227664,0.9654178674351584,0.18011527377521613,2.561959654178674
333,1631172,Ousmane Dieng,1610612760,OKC,21.0,6,14.7,3.17,2.33,0.83,1.0,0.0,0.67,1.33,0.17,0.0,0.17,1.0,0.0,0.0,0.5,0.5,0.5,0.33,0.0,1.0,1.0,0.667,1610612760,Thunder,6,0,6,1.0,0.4048991354466859,0.7982708933717579,0.6167146974063401,0.829971181556196,0.18011527377521613,2.829971181556196
334,1629023,P.J. Washington,1610612742,DAL,26.0,6,32.1,5.0,3.17,1.83,2.33,0.0,0.67,1.5,0.0,0.67,0.67,0.0,1.0,0.0,0.33,0.33,0.33,0.17,0.0,1.0,1.0,0.5,1610612742,Mavericks,4,2,6,1.0,0.4048991354466859,0.6023054755043228,0.6801152737752162,0.5014409221902018,0.899135446685879,3.087896253602305
336,1642359,Pacôme Dadiet,1610612752,NYK,19.0,3,7.6,0.67,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,1.0,1.0,0.0,1610612752,Knicks,3,2,5,0.6,0.4048991354466859,0.22478386167146974,0.023054755043227664,0.8933717579250721,0.18011527377521613,1.7262247838616713
337,1631094,Paolo Banchero,1610612753,ORL,21.0,5,36.4,7.8,4.8,3.0,1.8,0.0,1.0,2.2,0.4,0.0,0.4,1.0,0.0,0.0,0.4,0.4,0.4,0.2,0.0,1.0,1.0,0.5,1610612753,Magic,3,4,7,0.7142857142857143,0.4048991354466859,0.792507204610951,0.38904899135446686,0.5187319884726225,0.18011527377521613,2.2853025936599423
338,1627783,Pascal Siakam,1610612754,IND,30.0,6,33.1,6.5,4.0,2.5,0.83,0.0,0.83,1.83,0.67,0.83,1.5,0.444,0.556,0.0,1.0,1.0,0.83,0.33,0.0,1.0,0.833,0.333,1610612754,Pacers,2,4,6,1.0,0.4048991354466859,0.7435158501440923,0.12103746397694524,0.7982708933717579,0.9279538904899135,2.9956772334293946
339,1626192,Pat Connaughton,1610612749,MIL,31.0,7,16.9,2.29,0.86,1.43,0.29,0.0,0.0,0.0,0.14,0.14,0.29,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612749,Bucks,1,6,7,1.0,0.4048991354466859,0.5043227665706052,0.08069164265129683,0.1585014409221902,0.5561959654178674,1.7046109510086456
341,1631116,Patrick Baldwin Jr.,1610612764,WAS,21.0,4,4.9,0.25,0.25,0.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612764,Wizards,2,4,6,0.6666666666666666,0.4048991354466859,0.04899135446685879,0.3962536023054755,0.1585014409221902,0.18011527377521613,1.1887608069164264
342,1630172,Patrick Williams,1610612741,CHI,23.0,6,28.2,4.67,3.5,1.17,2.5,0.0,0.5,1.33,0.17,0.17,0.33,0.5,0.5,0.0,1.17,1.33,1.0,0.17,0.0,0.875,0.857,0.143,1610612741,Bulls,3,3,6,1.0,0.4048991354466859,0.6484149855907781,0.7997118155619597,0.8789625360230547,0.4654178674351585,3.1974063400576367
343,201988,Patty Mills,1610612762,UTA,36.0,6,15.7,1.67,1.0,0.67,0.33,0.0,0.17,0.5,0.33,0.17,0.5,0.667,0.333,0.0,0.33,0.33,0.33,0.0,0.0,1.0,1.0,0.0,1610612762,Jazz,0,6,6,1.0,0.4048991354466859,0.3371757925072046,0.09798270893371758,0.7046109510086456,0.6426512968299711,2.1873198847262247
345,1630202,Payton Pritchard,1610612738,BOS,26.0,8,27.6,1.25,0.75,0.5,1.88,0.13,0.63,1.63,0.25,0.25,0.5,0.5,0.5,0.0,0.13,0.13,0.13,0.13,0.0,1.0,1.0,1.0,1610612738,Celtics,7,1,8,1.0,0.8386167146974063,0.0345821325648415,0.6195965417867435,0.34293948126801155,0.5936599423631124,2.4293948126801155
347,1631212,Peyton Watson,1610612743,DEN,22.0,6,15.8,3.83,2.83,1.0,1.17,0.0,0.0,0.0,0.33,0.33,0.67,0.5,0.5,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612743,Nuggets,3,3,6,1.0,0.4048991354466859,0.8443804034582133,0.6887608069164265,0.5129682997118156,0.9020172910662824,3.353025936599424
348,1629656,Quentin Grimes,1610612742,DAL,24.0,6,12.2,1.83,0.5,1.33,0.67,0.0,0.0,0.0,0.17,0.0,0.17,1.0,0.0,0.0,0.17,0.17,0.17,0.17,0.0,1.0,1.0,1.0,1610612742,Mavericks,4,2,6,1.0,0.4048991354466859,0.5677233429394812,0.44668587896253603,0.579250720461095,0.18011527377521613,2.1786743515850144
350,1629628,RJ Barrett,1610612761,TOR,24.0,4,33.4,5.25,4.25,1.0,1.75,0.0,0.5,1.5,0.0,0.25,0.25,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,1.0,1.0,0.0,1610612761,Raptors,2,5,7,0.5714285714285714,0.4048991354466859,0.6109510086455331,0.41210374639769454,0.729106628242075,0.521613832853026,2.6786743515850144
351,1641712,Rayan Rupert,1610612757,POR,20.0,6,11.6,1.67,0.5,1.17,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612757,Trail Blazers,2,5,7,0.8571428571428571,0.4048991354466859,0.5389048991354467,0.8933717579250721,0.1585014409221902,0.18011527377521613,2.1757925072046107
353,1642263,Reed Sheppard,1610612745,HOU,20.0,6,8.4,1.33,0.5,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612745,Rockets,3,3,6,1.0,0.4048991354466859,0.6195965417867435,0.8386167146974063,0.1585014409221902,0.18011527377521613,2.2017291066282416
356,1641741,Ricky Council IV,1610612755,PHI,23.0,4,6.9,0.75,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612755,76ers,1,4,5,0.8,0.4048991354466859,0.3659942363112392,0.6772334293948127,0.1585014409221902,0.18011527377521613,1.786743515850144
358,1641842,Ronald Holland II,1610612765,DET,19.0,8,14.4,1.25,0.63,0.63,1.13,0.0,0.13,0.38,0.13,0.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612765,Pistons,3,5,8,1.0,0.4048991354466859,0.2132564841498559,0.723342939481268,0.1585014409221902,0.18011527377521613,1.680115273775216
359,1626220,Royce O'Neale,1610612756,PHX,31.0,6,25.8,4.0,2.83,1.17,2.17,0.0,0.83,2.33,0.17,0.67,0.83,0.2,0.8,0.0,0.5,0.5,0.5,0.17,0.0,1.0,1.0,0.333,1610612756,Suns,5,1,6,1.0,0.4048991354466859,0.5965417867435159,0.7521613832853026,0.6714697406340058,0.9337175792507204,3.3587896253602305
360,203497,Rudy Gobert,1610612750,MIN,32.0,6,33.2,11.5,9.33,2.17,1.17,0.0,2.5,6.5,0.17,0.0,0.17,1.0,0.0,0.33,1.5,1.83,1.83,1.0,0.182,0.818,1.0,0.545,1610612750,Timberwolves,3,3,6,1.0,0.4048991354466859,0.9654178674351584,0.2132564841498559,0.9135446685878963,0.18011527377521613,2.677233429394813
361,1629060,Rui Hachimura,1610612747,LAL,26.0,7,34.2,4.57,3.14,1.43,1.29,0.0,0.43,1.0,0.57,0.14,0.71,0.8,0.2,0.14,0.71,0.86,0.86,0.57,0.167,0.833,1.0,0.667,1610612747,Lakers,4,3,7,1.0,0.4048991354466859,0.4899135446685879,0.24495677233429394,0.6974063400576369,0.3688760806916426,2.2060518731988474
362,201566,Russell Westbrook,1610612743,DEN,35.0,6,22.6,3.33,1.67,1.67,3.33,0.17,0.17,0.5,0.17,0.33,0.5,0.333,0.667,0.33,0.0,0.33,0.33,0.17,1.0,0.0,1.0,0.5,1610612743,Nuggets,3,3,6,1.0,0.8760806916426513,0.5504322766570605,0.9711815561959655,0.1585014409221902,0.7780979827089337,3.334293948126801
363,1642346,Ryan Dunn,1610612756,PHX,21.0,6,17.8,5.83,3.0,2.83,0.5,0.0,0.33,1.0,0.17,0.0,0.17,1.0,0.0,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612756,Suns,5,1,6,1.0,0.4048991354466859,0.9510086455331412,0.14985590778097982,0.4812680115273775,0.18011527377521613,2.167146974063401
364,1631157,Ryan Rollins,1610612749,MIL,22.0,5,3.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612749,Bucks,1,6,7,0.7142857142857143,0.4048991354466859,0.06628242074927954,0.49135446685878964,0.1585014409221902,0.18011527377521613,1.3011527377521612
365,1630573,Sam Hauser,1610612738,BOS,26.0,5,18.9,2.0,1.8,0.2,0.6,0.2,0.2,0.6,1.0,0.2,1.2,0.833,0.167,0.0,0.8,0.8,0.8,0.0,0.0,1.0,1.0,0.0,1610612738,Celtics,7,1,8,0.625,0.930835734870317,0.3314121037463977,0.1786743515850144,0.8876080691642652,0.6340057636887608,2.962536023054755
366,1630241,Sam Merrill,1610612739,CLE,28.0,8,20.5,1.63,1.0,0.63,1.0,0.38,0.25,0.63,0.13,0.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612739,Cavaliers,8,0,8,1.0,0.9740634005763689,0.15273775216138327,0.3818443804034582,0.1585014409221902,0.18011527377521613,1.8472622478386165
367,1630572,Sandro Mamukelashvili,1610612759,SAS,25.0,4,6.5,1.25,1.0,0.25,0.25,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,1.0,1.0,1.0,1610612759,Spurs,3,3,6,0.6666666666666666,0.4048991354466859,0.729106628242075,0.2622478386167147,0.8559077809798271,0.18011527377521613,2.4322766570605188
368,1630583,Santi Aldama,1610612763,MEM,23.0,8,29.7,4.75,2.63,2.13,0.75,0.13,0.25,0.63,0.13,0.38,0.5,0.25,0.75,0.0,0.63,0.63,0.63,0.25,0.0,1.0,1.0,0.4,1610612763,Grizzlies,4,3,7,1.1428571428571428,0.8270893371757925,0.6311239193083573,0.1239193083573487,0.7118155619596542,0.729106628242075,3.0230547550432276
369,1630703,Scoot Henderson,1610612757,POR,20.0,7,25.8,1.29,0.14,1.14,2.71,0.0,0.14,0.29,0.29,0.14,0.43,0.667,0.333,0.0,0.14,0.14,0.14,0.14,0.0,1.0,1.0,1.0,1610612757,Trail Blazers,2,5,7,1.0,0.4048991354466859,0.04610951008645533,0.861671469740634,0.3804034582132565,0.43515850144092216,2.128242074927954
370,1630567,Scottie Barnes,1610612761,TOR,23.0,4,33.6,5.0,3.0,2.0,2.5,0.0,1.0,2.25,0.75,0.25,1.0,0.75,0.25,0.25,0.75,1.0,1.0,0.25,0.25,0.75,1.0,0.25,1610612761,Raptors,2,5,7,0.5714285714285714,0.4048991354466859,0.553314121037464,0.69164265129683,0.723342939481268,0.5187319884726225,2.89193083573487
371,1630590,Scotty Pippen Jr.,1610612763,MEM,23.0,8,25.8,1.38,0.63,0.75,1.75,0.13,0.5,1.38,0.75,0.25,1.0,0.75,0.25,0.0,0.38,0.38,0.38,0.13,0.0,1.0,1.0,0.333,1610612763,Grizzlies,4,3,7,1.1428571428571428,0.8472622478386167,0.05187319884726225,0.6138328530259366,0.5850144092219021,0.6167146974063401,2.714697406340058
372,203552,Seth Curry,1610612766,CHA,34.0,5,25.6,1.8,1.0,0.8,2.0,0.2,1.0,2.6,0.2,0.4,0.6,0.333,0.667,0.0,0.6,0.6,0.6,0.4,0.0,1.0,1.0,0.667,1610612766,Hornets,2,4,6,0.8333333333333334,0.8847262247838616,0.1037463976945245,0.7161383285302594,0.7435158501440923,0.7982708933717579,3.2463976945244957
373,1628983,Shai Gilgeous-Alexander,1610612760,OKC,26.0,6,31.5,4.83,2.83,2.0,2.67,0.0,0.17,0.33,0.83,0.83,1.67,0.5,0.5,0.0,0.83,0.83,0.83,0.33,0.0,1.0,1.0,0.4,1610612760,Thunder,6,0,6,1.0,0.4048991354466859,0.5850144092219021,0.7665706051873199,0.7665706051873199,0.9394812680115274,3.462536023054755
374,1629003,Shake Milton,1610612751,BKN,28.0,7,8.0,0.43,0.29,0.14,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612751,Nets,3,4,7,1.0,0.4048991354466859,0.05475504322766571,0.6512968299711815,0.1585014409221902,0.18011527377521613,1.4495677233429394
375,1631321,Sidy Cissoko,1610612759,SAS,20.0,3,1.5,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.33,0.0,1.0,1.0,1.0,1610612759,Spurs,3,3,6,0.5,0.4048991354466859,0.8097982708933718,0.023054755043227664,1.0,0.18011527377521613,2.4178674351585014
376,1631323,Simone Fontecchio,1610612765,DET,28.0,8,18.6,1.75,1.25,0.5,0.5,0.0,0.0,0.0,0.13,0.25,0.38,0.333,0.667,0.25,0.38,0.63,0.5,0.38,0.4,0.6,0.8,0.6,1610612765,Pistons,3,5,8,1.0,0.4048991354466859,0.2680115273775216,0.138328530259366,0.6858789625360231,0.7463976945244957,2.2435158501440924
377,203915,Spencer Dinwiddie,1610612742,DAL,31.0,5,14.5,2.0,1.0,1.0,0.4,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,1.0,1.0,0.0,1610612742,Mavericks,4,2,6,0.8333333333333334,0.4048991354466859,0.5144092219020173,0.1440922190201729,0.7809798270893372,0.18011527377521613,2.0244956772334293
379,201939,Stephen Curry,1610612744,GSW,36.0,4,25.8,2.75,1.25,1.5,2.25,0.25,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.25,0.25,0.25,0.25,0.0,1.0,1.0,1.0,1610612744,Warriors,6,1,7,0.5714285714285714,0.9164265129682997,0.34293948126801155,0.7881844380403458,0.48703170028818443,0.8731988472622478,3.4077809798270895
380,1642264,Stephon Castle,1610612759,SAS,20.0,6,19.9,2.83,1.5,1.33,0.83,0.0,0.17,0.33,0.5,0.33,0.83,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612759,Spurs,3,3,6,1.0,0.4048991354466859,0.5273775216138329,0.29971181556195964,0.1585014409221902,0.8155619596541787,2.206051873198847
383,204456,T.J. McConnell,1610612754,IND,32.0,6,17.1,1.0,0.33,0.67,1.33,0.17,0.0,0.0,0.33,0.17,0.5,0.667,0.333,0.0,0.17,0.17,0.17,0.0,0.0,1.0,1.0,0.0,1610612754,Pacers,2,4,6,1.0,0.9193083573487032,0.06340057636887608,0.7118155619596542,0.49279538904899134,0.6253602305475504,2.8126801152737753
385,1629659,Talen Horton-Tucker,1610612741,CHI,23.0,4,5.1,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612741,Bulls,3,3,6,0.6666666666666666,0.9942363112391931,0.040345821325648415,0.3861671469740634,0.1585014409221902,0.18011527377521613,1.759365994236311
386,1631106,Tari Eason,1610612745,HOU,23.0,6,20.5,3.17,1.33,1.83,3.17,0.0,0.0,0.0,0.17,0.33,0.5,0.333,0.667,0.17,0.5,0.83,0.67,0.5,0.2,0.6,1.0,0.75,1610612745,Rockets,3,3,6,1.0,0.4048991354466859,0.590778097982709,0.9798270893371758,0.7550432276657061,0.8126801152737753,3.543227665706052
387,1627752,Taurean Prince,1610612749,MIL,30.0,7,28.5,2.71,1.14,1.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.29,0.29,0.29,0.5,0.5,1.0,1.0,1610612749,Bucks,1,6,7,1.0,0.4048991354466859,0.276657060518732,0.6426512968299711,0.35446685878962536,0.18011527377521613,1.8587896253602305
388,1641707,Taylor Hendricks,1610612762,UTA,20.0,3,24.8,3.33,2.0,1.33,2.67,0.0,0.0,0.0,0.0,0.67,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612762,Jazz,0,6,6,0.5,0.4048991354466859,0.4956772334293948,0.8760806916426513,0.1585014409221902,0.9481268011527377,2.88328530259366
389,1629611,Terance Mann,1610612746,LAC,28.0,6,23.6,1.17,0.67,0.5,1.67,0.0,1.17,2.5,0.33,0.33,0.67,0.5,0.5,0.0,0.17,0.17,0.17,0.17,0.0,1.0,1.0,1.0,1610612746,Clippers,2,4,6,1.0,0.4048991354466859,0.043227665706051875,0.6484149855907781,0.40634005763688763,0.7665706051873199,2.2694524495677233
391,1626179,Terry Rozier,1610612748,MIA,30.0,5,32.6,4.4,1.4,3.0,2.0,0.0,0.4,1.0,0.8,0.4,1.2,0.667,0.333,0.2,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1610612748,Heat,3,2,5,1.0,0.4048991354466859,0.49855907780979825,0.5244956772334294,0.1585014409221902,0.7031700288184438,2.289625360230547
392,1628418,Thomas Bryant,1610612748,MIA,27.0,5,14.0,3.6,3.0,0.6,0.8,0.0,2.2,5.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,2.4,2.0,1.0,0.25,0.75,0.833,0.417,1610612748,Heat,3,2,5,1.0,0.4048991354466859,0.8731988472622478,0.4755043227665706,0.9913544668587896,0.18011527377521613,2.92507204610951
393,1642275,Tidjane Salaün,1610612766,CHA,19.0,4,14.9,1.75,0.75,1.0,1.25,0.0,0.25,0.5,0.0,0.25,0.25,0.0,1.0,0.25,0.25,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1610612766,Hornets,2,4,6,0.6666666666666666,0.4048991354466859,0.4034582132564842,0.7492795389048992,0.6195965417867435,0.8184438040345822,2.995677233429395
394,203501,Tim Hardaway Jr.,1610612765,DET,32.0,8,29.0,2.75,1.63,1.13,0.38,0.38,0.75,1.5,0.0,0.13,0.13,0.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.0,1610612765,Pistons,3,5,8,1.0,0.9452449567723343,0.2737752161383285,0.05763688760806916,0.4409221902017291,0.3804034582132565,2.0979827089337175
395,202699,Tobias Harris,1610612765,DET,32.0,8,33.0,6.63,3.63,3.0,0.75,0.0,0.5,1.25,0.25,0.5,0.75,0.333,0.667,0.25,0.75,1.0,1.0,0.38,0.25,0.75,1.0,0.375,1610612765,Pistons,3,5,8,1.0,0.4048991354466859,0.760806916426513,0.10951008645533142,0.7348703170028819,0.7867435158501441,2.7968299711815563
397,1641739,Toumani Camara,1610612757,POR,24.0,7,29.7,4.43,1.71,2.71,2.57,0.57,0.86,2.29,0.0,0.29,0.29,0.0,1.0,0.29,0.14,0.43,0.43,0.14,0.667,0.333,1.0,0.333,1610612757,Trail Blazers,2,5,7,1.0,0.9769452449567724,0.5561959654178674,0.7752161383285303,0.345821325648415,0.6195965417867435,3.2737752161383287
398,1629027,Trae Young,1610612737,ATL,26.0,8,36.0,1.75,1.0,0.75,1.38,0.13,0.0,0.0,0.25,0.5,0.75,0.333,0.667,0.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.0,1610612737,Hawks,3,5,8,1.0,0.8097982708933718,0.037463976945244955,0.2564841498559078,0.4034582132564842,0.7636887608069164,2.270893371757925
399,1631218,Trayce Jackson-Davis,1610612744,GSW,24.0,7,18.7,4.86,4.0,0.86,0.29,0.0,3.43,8.43,0.14,0.0,0.14,1.0,0.0,0.14,0.57,0.71,0.71,0.43,0.2,0.8,1.0,0.6,1610612744,Warriors,6,1,7,1.0,0.4048991354466859,0.8789625360230547,0.06628242074927954,0.8011527377521613,0.18011527377521613,2.3314121037463975
401,1630544,Tre Mann,1610612766,CHA,23.0,6,27.6,3.83,2.33,1.5,1.0,0.0,0.17,0.33,0.67,0.17,0.83,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612766,Hornets,2,4,6,1.0,0.4048991354466859,0.5187319884726225,0.2219020172910663,0.1585014409221902,0.4783861671469741,1.782420749279539
405,1626168,Trey Lyles,1610612758,SAC,29.0,6,16.1,3.67,2.67,1.0,1.0,0.33,0.83,2.0,0.17,0.33,0.5,0.333,0.667,0.33,0.67,1.0,1.0,0.67,0.333,0.667,1.0,0.667,1610612758,Kings,3,3,6,1.0,0.9855907780979827,0.8155619596541787,0.5360230547550432,0.8818443804034583,0.8933717579250721,4.112391930835734
406,202684,Tristan Thompson,1610612739,CLE,33.0,4,5.8,0.75,0.0,0.75,0.0,0.0,1.5,3.5,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612739,Cavaliers,8,0,8,0.5,0.4048991354466859,0.46829971181556196,0.023054755043227664,0.1585014409221902,0.9913544668587896,2.0461095100864553
408,1629660,Ty Jerome,1610612739,CLE,27.0,8,15.2,1.75,1.0,0.75,1.88,0.0,0.25,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612739,Cavaliers,8,0,8,1.0,0.4048991354466859,0.3976945244956772,0.9452449567723343,0.1585014409221902,0.18011527377521613,2.0864553314121035
409,1629639,Tyler Herro,1610612748,MIA,24.0,5,29.9,3.6,2.4,1.2,1.4,0.0,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0,0.6,0.6,0.6,0.2,0.0,1.0,1.0,0.333,1610612748,Heat,3,2,5,1.0,0.4048991354466859,0.4265129682997118,0.36023054755043227,0.6801152737752162,0.18011527377521613,2.0518731988472623
410,1642278,Tyler Kolek,1610612752,NYK,23.0,3,4.8,1.0,0.0,1.0,0.67,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612752,Knicks,3,2,5,0.6,0.4048991354466859,0.7853025936599424,0.962536023054755,0.1585014409221902,0.18011527377521613,2.4913544668587893
411,1641890,Tyler Smith,1610612749,MIL,20.0,5,3.0,0.4,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612749,Bucks,1,6,7,0.7142857142857143,1.0,0.4827089337175792,0.6023054755043228,0.1585014409221902,0.18011527377521613,2.423631123919308
412,1630169,Tyrese Haliburton,1610612754,IND,24.0,6,34.4,3.67,1.83,1.83,2.17,0.0,0.5,1.0,0.33,0.17,0.5,0.667,0.333,0.0,0.17,0.17,0.17,0.17,0.0,1.0,1.0,1.0,1610612754,Pacers,2,4,6,1.0,0.4048991354466859,0.345821325648415,0.5504322766570605,0.36023054755043227,0.4106628242074928,2.072046109510086
414,1630178,Tyrese Maxey,1610612755,PHI,24.0,5,41.0,3.0,2.0,1.0,2.0,0.0,0.4,1.0,0.4,0.2,0.6,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612755,76ers,1,4,5,1.0,0.4048991354466859,0.12103746397694524,0.3818443804034582,0.1585014409221902,0.40057636887608067,1.4668587896253602
415,1626145,Tyus Jones,1610612756,PHX,28.0,6,31.8,2.67,1.33,1.33,1.67,0.0,0.17,0.33,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612756,Suns,5,1,6,1.0,0.4048991354466859,0.1844380403458213,0.414985590778098,0.1585014409221902,0.8040345821325648,1.9668587896253604
417,203995,Vasilije Micić,1610612766,CHA,30.0,3,15.0,0.67,0.67,0.0,0.67,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610612766,Hornets,2,4,6,0.5,0.4048991354466859,0.02881844380403458,0.3371757925072046,0.1585014409221902,0.18011527377521613,1.1095100864553313
