seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
25268,2015,3875,Earl Clark,NA,PF,27,6,NBA,BRK,10,93,NA,NA,NA,94,6,-13.6,-10.7,1,3,7,1,2,0,7,0,0
25269,2015,3932,Ed Davis,NA,PF,25,5,NBA,LAL,79,1840,NA,NA,17,80,3,-7.2,-0.1,12,26,123,11,102,2,218,25,51
25270,2015,3933,Ekpe Udoh,NA,PF,27,5,NBA,LAC,33,128,NA,NA,1,70,29,-3.2,-10.9,3,2,11,2,3,0,21,1,2
25271,2015,4240,Elfrid Payton,NA,PG,20,1,NBA,ORL,82,2489,97,3,NA,NA,NA,-3.4,7.1,117,45,84,19,99,11,1202,19,101
25272,2015,4241,Elijah Millsap,NA,SG,27,1,NBA,UTA,47,924,1,81,18,NA,NA,4.7,5.9,28,22,43,11,41,3,137,6,28
25273,2015,4005,Elliot Williams,NA,SG,25,3,NBA,TOT,13,119,5,77,18,NA,NA,3.4,2.5,4,0,7,0,2,1,27,0,2
25274,2015,4005,Elliot Williams,NA,SG,25,3,NBA,UTA,5,42,13,81,6,NA,NA,9.6,9.6,4,0,1,0,1,0,9,0,1
25275,2015,4005,Elliot Williams,NA,SG,25,3,NBA,NOP,8,77,NA,76,25,NA,NA,0,-1.4,0,0,6,0,1,1,18,0,1
25276,2015,3186,Elton Brand,NA,C,35,16,NBA,ATL,36,486,NA,NA,NA,3,97,2.2,-4.1,9,4,29,4,8,2,54,1,4
25277,2015,4006,Enes Freedom,NA,C,22,4,NBA,TOT,75,2135,NA,NA,NA,30,70,-1.9,-4,32,48,86,34,115,3,135,31,75
25278,2015,4006,Enes Freedom,NA,C,22,4,NBA,UTA,49,1326,NA,NA,NA,23,77,-3.7,-5.8,22,25,56,24,58,1,65,17,46
25279,2015,4006,Enes Freedom,NA,C,22,4,NBA,OKC,26,809,NA,NA,NA,42,58,1.1,-1.2,10,23,30,10,57,2,70,14,29
25280,2015,3934,Eric Bledsoe,NA,PG,25,5,NBA,PHO,81,2800,81,19,NA,NA,NA,0.6,5.6,152,81,67,20,182,23,1145,51,51
25281,2015,3815,Eric Gordon,NA,SG,26,7,NBA,NOP,61,2018,54,44,2,NA,NA,1.8,0.9,62,35,79,10,57,7,507,12,41
25282,2015,4242,Eric Moreland,NA,PF,23,1,NBA,SAC,3,2,NA,NA,NA,41,59,25,28.8,0,0,1,0,0,0,0,0,0
25283,2015,4243,Erick Green,NA,PG,23,1,NBA,DEN,43,410,78,21,1,NA,NA,-10.8,-7.8,6,3,9,2,5,2,88,2,3
25284,2015,3669,Ersan İlyasova,NA,PF,27,7,NBA,MIL,58,1319,NA,NA,NA,90,10,1,0.4,18,11,68,11,50,27,132,7,30
25285,2015,4086,Evan Fournier,NA,SG,22,3,NBA,ORL,58,1661,NA,51,47,2,NA,-4.4,2.8,31,27,44,7,65,7,280,15,37
25286,2015,3936,Evan Turner,NA,SG,26,5,NBA,BOS,82,2260,1,43,56,1,NA,-2.6,-6.1,129,50,87,11,51,3,991,9,39
25287,2015,4088,Festus Ezeli,NA,C,25,2,NBA,GSW,46,504,NA,NA,NA,3,97,3.6,-8.2,5,15,46,7,34,1,24,4,17
25288,2015,3602,Francisco García,NA,SF,33,10,NBA,HOU,14,200,NA,33,61,6,NA,-1.5,-5.4,4,3,12,0,2,0,36,1,2
25289,2015,4244,Furkan Aldemir,NA,PF,23,1,NBA,PHI,41,540,NA,NA,NA,37,63,-9.7,-0.2,5,7,60,4,12,5,69,1,10
25290,2015,4163,Gal Mekel,NA,PG,26,2,NBA,NOP,4,43,97,3,NA,NA,NA,2.4,1.1,2,0,1,0,0,0,30,0,3
25291,2015,3877,Garrett Temple,NA,SG,28,5,NBA,WAS,52,735,7,89,4,NA,NA,-1.7,-3.2,22,5,33,5,15,13,121,1,10
25292,2015,4245,Gary Harris,NA,SG,20,1,NBA,DEN,55,719,4,88,7,NA,NA,-12.4,-10.5,9,7,30,6,23,3,65,4,19
25293,2015,3940,Gary Neal,NA,SG,30,5,NBA,TOT,54,1193,9,87,4,NA,NA,-5.3,-1,33,15,50,8,40,4,235,9,25
25294,2015,3940,Gary Neal,NA,SG,30,5,NBA,CHO,43,931,12,85,3,NA,NA,-6.1,-3.4,31,12,41,6,33,2,190,6,21
25295,2015,3940,Gary Neal,NA,SG,30,5,NBA,MIN,11,262,NA,93,7,NA,NA,-2.6,7.4,2,3,9,2,7,2,45,3,4
25296,2015,3816,George Hill,NA,PG,28,7,NBA,IND,43,1267,86,14,NA,NA,NA,6.4,9.3,40,16,44,9,46,15,499,10,26
25297,2015,3604,Gerald Green,NA,SG,29,8,NBA,PHO,74,1446,NA,59,39,2,NA,-0.2,1.4,41,37,67,9,50,8,217,18,15
25298,2015,3878,Gerald Henderson,1987,SG,27,6,NBA,CHO,80,2315,1,81,19,NA,NA,-0.7,6.5,48,32,42,15,95,19,451,19,34
25299,2015,3316,Gerald Wallace,NA,SF,32,14,NBA,BOS,32,286,NA,16,75,8,NA,5.4,5.8,11,3,7,2,5,4,26,1,5
25300,2015,4164,Giannis Antetokounmpo,NA,SG,20,2,NBA,MIL,81,2541,NA,32,47,21,NA,0.4,-1,49,42,93,49,155,9,487,37,65
25301,2015,4165,Gigi Datome,NA,SF,27,2,NBA,TOT,21,209,NA,2,75,23,NA,14.5,15.3,3,4,4,1,0,1,19,0,0
25302,2015,4165,Gigi Datome,NA,SF,27,2,NBA,DET,3,17,NA,NA,100,NA,NA,11.3,12.8,1,0,0,0,0,0,4,0,0
25303,2015,4165,Gigi Datome,NA,SF,27,2,NBA,BOS,18,192,NA,3,73,25,NA,14.8,15.5,2,4,4,1,0,1,15,0,0
25304,2015,3754,Glen Davis,NA,PF,29,8,NBA,LAC,74,904,NA,NA,NA,70,30,-4,-14.7,7,11,48,18,44,5,95,7,28
25305,2015,4166,Glen Rice Jr.,NA,SG,24,2,NBA,WAS,5,43,NA,99,1,NA,NA,-26.7,-27.9,0,0,3,2,2,2,4,1,1
25306,2015,4246,Glenn Robinson III,NA,SG-SF,21,1,NBA,TOT,35,261,11,56,31,3,NA,4.4,14.3,3,4,7,3,10,0,28,0,3
25307,2015,4246,Glenn Robinson III,NA,SG,21,1,NBA,MIN,25,108,2,62,30,7,NA,5.9,15.9,1,2,4,0,6,0,7,0,1
25308,2015,4246,Glenn Robinson III,NA,SF,21,1,NBA,PHI,10,153,17,52,32,NA,NA,3.3,13.2,2,2,3,3,4,0,21,0,2
25309,2015,3817,Goran Dragić,NA,SG-PG,28,7,NBA,TOT,78,2640,24,69,7,NA,NA,0.1,3.1,92,48,82,15,95,17,812,27,49
25310,2015,3817,Goran Dragić,NA,SG,28,7,NBA,PHO,52,1735,7,83,11,NA,NA,1.4,4.5,57,35,49,9,53,9,491,14,35
25311,2015,3817,Goran Dragić,NA,PG,28,7,NBA,MIA,26,905,58,42,NA,NA,NA,-2.4,0.5,35,13,33,6,42,8,321,13,14
25312,2015,3941,Gordon Hayward,NA,SF,24,5,NBA,UTA,76,2618,NA,34,66,1,NA,1.5,4,106,57,48,17,189,13,745,36,60
25313,2015,4167,Gorgui Dieng,NA,C,25,2,NBA,MIN,73,2193,NA,NA,NA,12,88,-8.9,1.5,41,34,100,14,109,9,323,20,61
25314,2015,4247,Grant Jerrett,NA,PF,21,1,NBA,TOT,8,51,NA,NA,NA,63,37,-19.9,-21.2,2,1,7,0,1,0,7,1,0
25315,2015,4247,Grant Jerrett,NA,PF,21,1,NBA,OKC,5,25,NA,NA,NA,30,70,-38.8,-41.1,1,1,3,0,0,0,3,0,0
25316,2015,4247,Grant Jerrett,NA,PF,21,1,NBA,UTA,3,26,NA,NA,NA,94,6,-1.8,-2,1,0,4,0,1,0,4,1,0
25317,2015,3942,Greg Monroe,NA,PF,24,5,NBA,DET,69,2137,NA,NA,NA,50,50,-0.6,1.8,46,64,72,18,164,5,336,33,85
25318,2015,4008,Greg Smith,1991,PF,24,4,NBA,DAL,42,363,NA,NA,1,77,22,-2,-5.5,3,1,32,4,19,1,21,1,9
25319,2015,4009,Greg Stiemsma,NA,C,29,4,NBA,TOR,17,66,NA,NA,NA,18,82,-19,-22.7,3,2,6,1,2,0,8,0,0
25320,2015,3943,Greivis Vásquez,NA,PG,28,5,NBA,TOR,82,1991,67,33,NA,NA,NA,1.9,-2.7,73,28,60,6,33,15,682,9,29
25321,2015,4089,Harrison Barnes,NA,SF,22,3,NBA,GSW,82,2318,NA,NA,61,39,NA,11.9,2.7,27,29,82,9,74,8,276,13,32
25322,2015,3945,Hassan Whiteside,NA,C,25,3,NBA,MIA,48,1142,NA,NA,NA,NA,100,-2.4,0.4,15,13,72,16,66,3,14,22,30
25323,2015,3252,Hedo Türkoğlu,NA,SF,35,15,NBA,LAC,62,705,NA,NA,65,34,1,-0.2,-9.2,19,7,36,0,5,1,95,0,0
25324,2015,4090,Henry Sims,NA,C,24,3,NBA,PHI,73,1399,NA,NA,NA,1,99,-12.3,-4.3,52,22,64,14,58,4,178,12,30
25325,2015,3820,Henry Walker,NA,SF,27,5,NBA,MIA,24,628,NA,NA,64,35,1,0.4,3.8,9,2,45,8,6,4,64,0,8
25326,2015,4168,Hollis Thompson,NA,SG,23,2,NBA,PHI,71,1776,6,61,31,1,NA,-9.9,-0.8,34,13,64,10,42,5,196,11,25
25327,2015,4169,Ian Clark,NA,SG,23,2,NBA,TOT,30,192,23,75,2,NA,NA,-9.4,-9.4,5,4,9,0,3,1,30,1,3
25328,2015,4169,Ian Clark,NA,SG,23,2,NBA,UTA,23,161,23,75,2,NA,NA,-11.5,-12.2,4,3,6,0,2,0,25,1,3
25329,2015,4169,Ian Clark,NA,SG,23,2,NBA,DEN,7,31,23,77,NA,NA,NA,1.7,5.6,1,1,3,0,1,1,5,0,0
25330,2015,3756,Ian Mahinmi,NA,C,28,7,NBA,IND,61,1146,NA,NA,NA,NA,100,0.7,0.9,22,8,84,22,42,12,78,15,16
25331,2015,4011,Iman Shumpert,NA,SG,24,4,NBA,TOT,62,1545,4,85,11,NA,NA,3.3,5.9,45,24,56,15,22,17,326,7,13
25332,2015,4011,Iman Shumpert,NA,SG,24,4,NBA,NYK,24,625,3,79,18,NA,NA,-8,2.6,23,10,26,5,11,8,180,4,8
25333,2015,4011,Iman Shumpert,NA,SG,24,4,NBA,CLE,38,920,5,89,6,NA,NA,10.9,8.2,22,14,30,10,11,9,146,3,5
25334,2015,4170,Isaiah Canaan,NA,PG,23,2,NBA,TOT,47,938,90,10,NA,NA,NA,-3.6,0.9,40,14,35,2,25,15,240,6,28
25335,2015,4170,Isaiah Canaan,NA,PG,23,2,NBA,HOU,25,369,96,4,NA,NA,NA,1.3,-2.6,15,5,11,0,11,4,70,4,11
25336,2015,4170,Isaiah Canaan,NA,PG,23,2,NBA,PHI,22,569,87,13,NA,NA,NA,-6.7,3.2,25,9,24,2,14,11,170,2,17
25337,2015,4012,Isaiah Thomas,NA,PG,25,4,NBA,TOT,67,1726,100,NA,NA,NA,NA,4.1,6.3,57,58,54,11,118,10,696,18,54
25338,2015,4012,Isaiah Thomas,NA,PG,25,4,NBA,PHO,46,1181,100,NA,NA,NA,NA,2.9,5.6,33,39,35,7,71,6,427,8,31
25339,2015,4012,Isaiah Thomas,NA,PG,25,4,NBA,BOS,21,545,100,NA,NA,NA,NA,6.8,7.9,24,19,19,4,47,4,269,10,23
25340,2015,3946,Ish Smith,NA,PG,26,5,NBA,TOT,55,832,98,2,NA,NA,NA,-6.7,1.2,44,28,24,5,24,7,425,7,20
25341,2015,3946,Ish Smith,NA,PG,26,5,NBA,OKC,30,155,95,5,NA,NA,NA,-14.4,-17.1,4,4,3,0,4,2,62,1,2
25342,2015,3946,Ish Smith,NA,PG,26,5,NBA,PHI,25,677,98,2,NA,NA,NA,-5,5.4,40,24,21,5,20,5,363,6,18
25343,2015,3673,J.J. Barea,NA,PG,30,9,NBA,DAL,77,1362,100,NA,NA,NA,NA,4.8,2.7,45,16,39,4,36,25,593,6,33
25344,2015,3821,J.J. Hickson,NA,C,26,7,NBA,DEN,73,1411,NA,NA,NA,37,63,-7.3,-5.4,35,24,64,20,105,2,140,16,56
25345,2015,3674,J.J. Redick,NA,SG,30,9,NBA,LAC,78,2409,1,94,5,NA,NA,12.6,13.7,47,28,72,5,63,16,320,12,26
25346,2015,3527,J.R. Smith,NA,SG,29,11,NBA,TOT,70,2080,NA,59,41,NA,NA,3.3,4.7,59,27,73,7,27,4,456,6,16
25347,2015,3527,J.R. Smith,NA,SG,29,11,NBA,NYK,24,619,NA,36,63,NA,NA,-8.4,2.1,25,15,17,3,14,2,183,3,5
25348,2015,3527,J.R. Smith,NA,SG,29,11,NBA,CLE,46,1461,NA,68,32,NA,NA,8.2,5.7,34,12,56,4,13,2,273,3,11
25355,2015,4251,JaKarr Sampson,NA,SF,21,1,NBA,PHI,74,1131,NA,11,77,12,NA,-12.4,-4.2,27,30,72,12,43,7,179,7,33
25368,2015,4255,JaMychal Green,NA,PF,24,1,NBA,TOT,24,164,NA,7,20,72,1,-8.7,-12.9,6,0,11,5,2,1,9,0,3
25369,2015,4255,JaMychal Green,NA,PF,24,1,NBA,SAS,4,25,NA,39,61,NA,NA,-16.7,-23.3,1,0,3,0,0,0,0,0,0
25370,2015,4255,JaMychal Green,NA,PF,24,1,NBA,MEM,20,139,NA,1,12,85,1,-7.2,-11,5,0,8,5,2,1,9,0,3
25382,2015,3824,JaVale McGee,NA,C,27,7,NBA,TOT,23,256,NA,NA,NA,4,96,-14.1,-9.3,6,5,14,3,12,4,6,1,9
25383,2015,3824,JaVale McGee,NA,C,27,7,NBA,DEN,17,195,NA,NA,NA,5,95,-11.2,-7.8,5,3,13,2,10,2,2,1,8
25384,2015,3824,JaVale McGee,NA,C,27,7,NBA,PHI,6,61,NA,NA,NA,NA,100,-23.2,-14,1,2,1,1,2,2,4,0,1
25349,2015,4248,Jabari Brown,NA,SG,22,1,NBA,LAL,19,568,NA,73,27,NA,NA,-12.7,-6.5,11,15,19,4,41,2,94,7,12
25350,2015,4249,Jabari Parker,NA,PF,19,1,NBA,MIL,25,738,NA,NA,17,81,3,-6.2,-8.5,18,17,13,3,32,3,94,6,21
25351,2015,4250,Jack Cooley,NA,C,23,1,NBA,UTA,16,87,NA,NA,NA,2,98,-0.6,-0.8,0,0,13,3,5,2,2,1,2
25352,2015,4091,Jae Crowder,NA,SF,24,3,NBA,TOT,82,1647,NA,11,66,23,NA,3.6,4.7,33,6,70,6,69,7,223,16,25
25353,2015,4091,Jae Crowder,NA,SF,24,3,NBA,DAL,25,265,NA,47,51,2,NA,3.6,0.7,8,0,13,2,6,2,30,4,5
25354,2015,4091,Jae Crowder,NA,SF,24,3,NBA,BOS,57,1382,NA,4,69,27,NA,3.6,5.4,25,6,57,4,63,5,193,12,20
25356,2015,4171,Jamaal Franklin,NA,SG,23,2,NBA,DEN,3,13,NA,86,14,NA,NA,-34.7,-31,2,0,2,1,0,0,7,0,0
25357,2015,3258,Jamal Crawford,NA,SG,34,15,NBA,LAC,64,1703,1,59,40,NA,NA,2.4,-8.7,42,27,45,11,101,5,368,18,21
25358,2015,3530,Jameer Nelson,NA,PG,32,11,NBA,TOT,63,1407,87,13,NA,NA,NA,-0.8,-0.1,63,30,59,7,15,14,579,3,20
25359,2015,3530,Jameer Nelson,NA,PG,32,11,NBA,DAL,23,584,99,2,NA,NA,NA,7.4,5.2,21,9,30,3,3,5,226,0,4
25360,2015,3530,Jameer Nelson,NA,PG,32,11,NBA,BOS,6,121,100,NA,NA,NA,NA,-6.8,-7,7,2,6,0,4,2,76,0,1
25361,2015,3530,Jameer Nelson,NA,PG,32,11,NBA,DEN,34,702,76,24,NA,NA,NA,-6.6,-3.3,35,19,23,4,8,7,277,3,15
25362,2015,4252,James Ennis III,NA,SF,24,1,NBA,MIA,62,1051,NA,16,81,3,NA,0.5,4.4,17,13,43,6,50,2,112,10,25
25363,2015,3880,James Harden,NA,SG,25,6,NBA,HOU,81,2981,1,92,7,NA,NA,5.7,8.6,176,97,88,36,335,23,1382,50,107
25364,2015,3881,James Johnson,NA,PF,27,6,NBA,TOR,70,1370,NA,NA,80,19,NA,6.6,5.1,26,29,83,13,51,2,225,15,24
25365,2015,3449,James Jones,NA,SF,34,12,NBA,CLE,57,669,NA,4,69,26,1,-9.1,-16.5,7,3,34,1,14,8,57,2,3
25366,2015,4253,James Michael McAdoo,NA,PF,22,1,NBA,GSW,15,137,NA,NA,1,85,14,9,-1.9,2,3,17,1,13,2,4,5,3
25367,2015,4254,James Young,NA,SG,19,1,NBA,BOS,31,332,3,51,46,NA,NA,-1.2,-1.3,4,0,12,0,13,1,30,2,1
25371,2015,3389,Jannero Pargo,NA,PG,35,11,NBA,CHO,9,73,27,71,2,NA,NA,-2.2,1.3,2,1,2,0,0,1,19,0,1
25372,2015,4092,Jared Cunningham,NA,SG,23,3,NBA,LAC,19,89,24,73,3,NA,NA,2.3,-5.1,4,2,6,1,5,2,25,1,2
25373,2015,3758,Jared Dudley,NA,SG,29,8,NBA,MIL,72,1717,NA,37,54,9,NA,3.4,4.6,35,11,54,9,24,14,302,3,16
25374,2015,4093,Jared Sullinger,NA,PF,22,3,NBA,BOS,58,1566,NA,NA,NA,60,40,-2.3,-3.8,30,14,70,24,56,8,321,14,36
25375,2015,4256,Jarnell Stokes,NA,PF,21,1,NBA,MEM,19,126,NA,NA,NA,42,58,8.3,5,2,3,15,2,12,0,8,2,6
25376,2015,3608,Jarrett Jack,NA,PG,31,10,NBA,BRK,80,2241,70,30,NA,NA,NA,-7.9,-10.9,111,51,60,14,77,9,837,13,28
25377,2015,3609,Jason Maxiell,NA,PF,31,10,NBA,CHO,61,878,NA,NA,NA,61,39,-8.3,-6.2,9,7,54,9,25,7,42,4,19
25378,2015,3323,Jason Richardson,NA,SG,34,13,NBA,PHI,19,416,14,86,NA,NA,NA,-8.2,1.4,11,4,16,1,6,1,90,0,2
25379,2015,3759,Jason Smith,NA,C,28,7,NBA,NYK,82,1785,NA,NA,NA,10,90,-13.2,-5.5,41,25,90,23,62,11,326,5,33
25380,2015,3194,Jason Terry,NA,SG,37,16,NBA,HOU,77,1641,83,17,NA,NA,NA,3.4,-0.4,47,15,51,5,14,4,345,5,7
25381,2015,3823,Jason Thompson,NA,PF,28,7,NBA,SAC,81,1991,NA,NA,NA,52,49,-4.7,-1.8,28,24,112,22,62,5,187,7,35
25385,2015,3948,Jeff Adrien,NA,PF,28,5,NBA,MIN,17,215,NA,NA,NA,74,26,-4,5.9,2,1,16,4,16,2,31,4,9
25386,2015,3883,Jeff Ayres,NA,PF,27,5,NBA,SAS,51,383,NA,NA,5,45,50,-6.6,-14.5,12,5,35,8,18,1,31,6,3
25387,2015,3761,Jeff Green,NA,SF,28,7,NBA,TOT,78,2454,NA,NA,84,17,NA,-3.2,-7.4,37,33,59,17,128,9,305,25,66
25388,2015,3761,Jeff Green,NA,SF,28,7,NBA,BOS,33,1093,NA,NA,89,11,NA,-5.6,-7.8,15,21,24,10,62,5,127,13,25
25389,2015,3761,Jeff Green,NA,SF,28,7,NBA,MEM,45,1361,NA,NA,79,21,NA,-1.2,-7,22,12,35,7,66,4,178,12,41
25390,2015,4095,Jeff Taylor,1989,SF,25,3,NBA,CHO,29,430,NA,NA,98,1,NA,-14.7,-12.6,7,7,20,1,19,2,50,4,14
25391,2015,3884,Jeff Teague,NA,PG,26,6,NBA,ATL,73,2228,92,9,NA,NA,NA,8.2,5.5,123,52,52,18,122,2,1184,17,68
25392,2015,4174,Jeff Withey,NA,C,24,2,NBA,NOP,37,259,NA,NA,NA,30,70,-5.6,-7.5,3,4,17,5,22,1,27,2,15
25393,2015,4257,Jerami Grant,NA,SF,20,1,NBA,PHI,65,1377,NA,1,43,54,2,-6.4,4.7,41,21,65,13,81,11,187,9,35
25394,2015,4258,Jerel McNeal,NA,PG,27,1,NBA,PHO,6,36,100,NA,NA,NA,NA,-4.3,-3.3,3,2,2,0,1,0,4,0,1
25395,2015,3949,Jeremy Evans,NA,SF,27,5,NBA,UTA,38,266,NA,NA,4,93,3,7.1,7.4,1,1,18,2,15,0,34,5,4
25396,2015,4096,Jeremy Lamb,NA,SG,22,3,NBA,OKC,47,633,1,85,14,NA,NA,-6.4,-10,16,5,29,2,27,2,100,8,7
25397,2015,3950,Jeremy Lin,NA,PG,26,5,NBA,LAL,74,1907,95,6,NA,NA,NA,-6.5,1.1,88,53,91,18,104,27,733,9,52
25398,2015,4020,Jerome Jordan,NA,C,28,2,NBA,BRK,44,383,NA,NA,NA,5,95,-10.7,-8.4,9,5,32,3,20,0,28,6,15
25399,2015,4259,Jerrelle Benimon,NA,PF,23,1,NBA,UTA,2,3,NA,NA,NA,59,42,120,119.9,0,1,0,0,0,0,0,0,0
25400,2015,3826,Jerryd Bayless,NA,PG,26,7,NBA,MIL,77,1717,69,31,NA,NA,NA,0.1,-1.1,79,27,67,11,44,10,537,8,27
25401,2015,4022,Jimmer Fredette,NA,PG,25,4,NBA,NOP,50,509,88,12,NA,NA,NA,4.1,3.2,19,12,26,0,17,3,132,6,6
25402,2015,4023,Jimmy Butler,NA,SG,25,4,NBA,CHI,65,2513,NA,70,30,NA,NA,4.6,3.5,43,19,46,23,203,7,492,30,59
25403,2015,3763,Joakim Noah,NA,C,29,8,NBA,CHI,67,2049,NA,NA,NA,NA,100,2.2,-2.4,66,23,89,19,71,6,707,8,44
25404,2015,3886,Jodie Meeks,NA,SG,27,6,NBA,DET,60,1462,NA,100,NA,NA,NA,-3.6,-3.5,24,27,34,3,71,4,179,17,20
25405,2015,4260,Joe Harris,NA,SG,23,1,NBA,CLE,51,493,3,56,41,NA,NA,-11.6,-18.6,10,4,25,6,7,1,65,1,4
25406,2015,4261,Joe Ingles,NA,SF,27,1,NBA,UTA,79,1673,NA,NA,95,5,NA,-2.1,-3.9,55,23,50,12,13,8,415,4,8
25407,2015,3327,Joe Johnson,NA,SG,33,14,NBA,BRK,80,2791,NA,31,60,9,NA,-2.5,2,69,48,53,11,52,4,673,10,24
25408,2015,3764,Joel Anthony,NA,C,32,8,NBA,DET,49,406,NA,NA,NA,2,98,2.2,4,3,2,35,7,13,0,13,4,4
25409,2015,4097,Joel Freeland,NA,C,27,3,NBA,POR,48,617,NA,NA,NA,60,40,6.4,2.5,8,10,46,1,11,2,43,5,6
25410,2015,3829,Joey Dorsey,NA,PF,31,4,NBA,HOU,69,854,NA,NA,NA,50,50,1.2,-3,11,4,88,17,26,0,59,3,25
25411,2015,4262,Joffrey Lauvergne,NA,C,23,1,NBA,DEN,24,268,NA,NA,NA,24,76,-20.2,-17.6,9,5,23,6,13,0,31,6,14
25412,2015,4098,John Henson,NA,C,24,3,NBA,MIL,67,1228,NA,NA,NA,6,94,-2.4,-4.6,27,25,77,15,62,5,133,11,19
25413,2015,4099,John Jenkins,NA,SG,23,3,NBA,ATL,24,297,NA,45,55,NA,NA,-3.2,-9.8,3,4,8,0,6,0,31,2,5
25414,2015,3612,John Lucas III,NA,PG,32,7,NBA,DET,21,272,100,NA,NA,NA,NA,-9.9,-9.1,11,4,6,1,3,0,137,1,2
25415,2015,3393,John Salmons,NA,SF,35,13,NBA,NOP,21,270,NA,47,53,NA,NA,-11.3,-13.7,3,2,20,0,1,0,29,0,0
25416,2015,3951,John Wall,NA,PG,24,5,NBA,WAS,79,2837,94,6,NA,NA,NA,4.5,12.9,193,74,75,20,153,18,1790,35,44
25417,2015,4263,Johnny O'Bryant,NA,PF,21,1,NBA,MIL,34,368,NA,NA,1,78,21,-13.6,-15.8,7,9,24,5,15,1,40,4,10
25418,2015,4024,Jon Leuer,NA,PF,25,4,NBA,MEM,63,824,NA,NA,1,93,6,-0.5,-4.9,23,7,49,1,27,2,101,3,15
25419,2015,3888,Jonas Jerebko,NA,PF,27,5,NBA,TOT,75,1230,NA,NA,1,87,12,6.6,8.6,17,9,45,13,27,5,176,6,16
25420,2015,3888,Jonas Jerebko,NA,PF,27,5,NBA,DET,46,703,NA,NA,NA,99,NA,2.8,5.1,8,5,26,10,12,2,98,2,7
25421,2015,3888,Jonas Jerebko,NA,PF,27,5,NBA,BOS,29,527,NA,NA,2,71,27,11.6,13.3,9,4,19,3,15,3,78,4,9
25422,2015,4100,Jonas Valančiūnas,NA,C,22,3,NBA,TOR,80,2096,NA,NA,NA,NA,100,-0.5,-8,15,39,117,32,119,10,95,15,63
25423,2015,4264,Jordan Adams,NA,SG,20,1,NBA,MEM,30,248,39,61,NA,NA,NA,3.5,0.1,4,5,13,2,9,2,33,2,8
25424,2015,4265,Jordan Clarkson,NA,PG,22,1,NBA,LAL,59,1476,65,34,1,NA,NA,-8.9,-2.8,35,38,46,10,73,6,454,15,39
25425,2015,3679,Jordan Farmar,NA,PG,28,8,NBA,LAC,36,529,92,8,NA,NA,NA,-4.1,-13.1,20,9,25,0,4,3,149,1,3
25426,2015,4025,Jordan Hamilton,NA,SF,24,4,NBA,LAC,14,122,NA,19,73,8,NA,-7.1,-14.9,3,0,4,0,0,0,16,0,2
25427,2015,3890,Jordan Hill,NA,C,27,6,NBA,LAL,70,1874,NA,NA,NA,8,92,-11,-7.3,28,44,106,20,73,6,234,13,30
25428,2015,4175,Jorge Gutiérrez,NA,PG,26,2,NBA,TOT,20,175,89,11,NA,NA,NA,-8.5,-8.5,6,1,8,2,6,1,46,3,1
25429,2015,4175,Jorge Gutiérrez,NA,PG,26,2,NBA,BRK,10,44,100,NA,NA,NA,NA,-15.3,-12.2,1,0,3,1,1,0,14,1,0
25430,2015,4175,Jorge Gutiérrez,NA,PG,26,2,NBA,MIL,10,131,85,15,NA,NA,NA,-6.2,-7.2,5,1,5,1,5,1,32,2,1
25432,2015,3765,Josh McRoberts,NA,PF,27,8,NBA,MIA,17,296,NA,NA,NA,76,24,5.1,8.5,15,4,10,1,3,0,70,1,5
25433,2015,3535,Josh Smith,NA,PF,29,11,NBA,TOT,83,2300,NA,NA,8,85,7,0.1,-1.4,123,54,119,16,102,8,671,19,48
25434,2015,3535,Josh Smith,NA,PF,29,11,NBA,DET,28,896,NA,NA,20,80,NA,-11.6,-13.2,41,23,37,5,51,2,317,9,19
25435,2015,3535,Josh Smith,NA,PF,29,11,NBA,HOU,55,1404,NA,NA,NA,88,12,7.5,6.1,82,31,82,11,51,6,354,10,29
25431,2015,3613,José Calderón,NA,PG,33,10,NBA,NYK,42,1270,41,57,2,NA,NA,-14,-5.6,62,11,44,1,9,4,446,2,12
25436,2015,3891,Jrue Holiday,NA,PG,24,6,NBA,NOP,40,1303,94,6,NA,NA,NA,4.2,4.3,56,23,46,6,32,5,601,6,31
25437,2015,4266,Julius Randle,NA,PF,20,1,NBA,LAL,1,14,NA,NA,NA,3,97,-69.5,-62.6,1,0,1,0,0,0,0,0,0
25438,2015,4176,Justin Hamilton,NA,C,24,2,NBA,TOT,41,712,NA,NA,NA,1,99,-14,-7.8,10,8,47,4,19,6,82,5,11
25439,2015,4176,Justin Hamilton,NA,C,24,2,NBA,MIA,24,289,NA,NA,NA,4,97,-13.8,-11.9,2,2,20,2,4,3,29,1,5
25440,2015,4176,Justin Hamilton,NA,C,24,2,NBA,MIN,17,423,NA,NA,NA,NA,100,-14.1,-5,8,6,27,2,15,3,53,4,6
25441,2015,4102,Justin Holiday,NA,SG,25,2,NBA,GSW,59,657,1,79,20,NA,NA,1.3,-11.4,17,6,26,3,17,4,108,4,11
