,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,G,MIN,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,PCT_LOOSE_BALLS_RECOVERED_OFF,PCT_LOOSE_BALLS_RECOVERED_DEF,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB,TeamID,TeamName,WINS,LOSSES,TeamGP,G_PERCENT,CHARGES_DRAWN_pct_rank,CONTESTED_SHOTS_pct_rank,DEFLECTIONS_pct_rank,DEF_BOXOUTS_pct_rank,DEF_LOOSE_BALLS_RECOVERED_pct_rank,sum
122,1628021,David Nwaba,1610612745,HOU,29.0,45,13.2,2.18,1.47,0.71,0.98,0.0,0.27,0.67,0.29,0.11,0.4,0.722,0.278,0.04,0.49,0.53,0.38,0.07,0.083,0.917,0.944,0.167,1610612745,Rockets,20,60,80,0.5625,0.15229885057471265,0.3333333333333333,0.7844827586206896,0.7126436781609196,0.2442528735632184,2.2270114942528734
123,1630558,Davion Mitchell,1610612758,SAC,23.0,73,27.4,4.67,2.12,2.55,1.48,0.16,0.04,0.08,0.32,0.32,0.63,0.5,0.5,0.0,0.58,0.58,0.49,0.08,0.0,1.0,0.923,0.154,1610612758,Kings,29,51,80,0.9125,0.8936781609195402,0.3706896551724138,0.49137931034482757,0.49712643678160917,0.5603448275862069,2.8132183908045976
124,202722,Davis Bertans,1610612742,DAL,29.0,53,14.3,2.98,2.32,0.66,0.64,0.02,0.4,0.83,0.08,0.11,0.19,0.4,0.6,0.02,0.74,0.75,0.66,0.17,0.025,0.975,0.897,0.231,1610612742,Mavericks,49,30,79,0.6708860759493671,0.646551724137931,0.5804597701149425,0.28735632183908044,0.8304597701149425,0.1853448275862069,2.5301724137931036
125,1628432,Davon Reed,1610612743,DEN,26.0,46,13.6,3.0,1.85,1.15,0.74,0.0,0.13,0.3,0.15,0.13,0.28,0.538,0.462,0.02,0.54,0.57,0.54,0.13,0.038,0.962,1.0,0.24,1610612743,Nuggets,47,33,80,0.575,0.15229885057471265,0.6293103448275862,0.5114942528735632,0.75,0.3649425287356322,2.4080459770114944
127,1628368,De'Aaron Fox,1610612758,SAC,24.0,59,35.3,4.75,1.86,2.88,2.53,0.05,0.41,1.0,0.36,0.25,0.61,0.583,0.417,0.0,0.15,0.15,0.14,0.05,0.0,1.0,1.0,0.375,1610612758,Kings,29,51,80,0.7375,0.6494252873563219,0.15804597701149425,0.7614942528735632,0.034482758620689655,0.1235632183908046,1.7270114942528738
128,1629631,De'Andre Hunter,1610612737,ATL,24.0,50,29.8,6.6,3.58,3.02,1.34,0.02,0.44,0.94,0.2,0.28,0.48,0.417,0.583,0.02,0.8,0.82,0.66,0.22,0.024,0.976,0.943,0.314,1610612737,Hawks,41,38,79,0.6329113924050633,0.4367816091954023,0.6379310344827587,0.29310344827586204,0.603448275862069,0.34626436781609193,2.317528735632184
129,1629001,De'Anthony Melton,1610612763,MEM,23.0,70,22.6,3.49,1.83,1.66,2.87,0.01,0.34,0.83,0.33,0.44,0.77,0.426,0.574,0.03,0.4,0.43,0.36,0.09,0.067,0.933,0.893,0.214,1610612763,Grizzlies,55,24,79,0.8860759493670886,0.37212643678160917,0.27873563218390807,0.9913793103448276,0.4166666666666667,0.9626436781609196,3.0215517241379306
130,201599,DeAndre Jordan,1610612755,PHI,33.0,47,12.8,3.83,2.96,0.87,0.55,0.0,1.13,2.55,0.09,0.13,0.21,0.4,0.6,0.87,0.74,1.62,1.53,1.32,0.539,0.461,0.986,0.849,1610612755,76ers,49,30,79,0.5949367088607594,0.15229885057471265,0.8218390804597702,0.2614942528735632,0.867816091954023,0.42528735632183906,2.528735632183908
131,1627761,DeAndre' Bembry,1610612749,MIL,27.0,56,18.3,1.86,1.11,0.75,1.95,0.0,0.13,0.3,0.29,0.27,0.55,0.516,0.484,0.02,0.2,0.21,0.18,0.07,0.083,0.917,0.909,0.364,1610612749,Bucks,49,30,79,0.7088607594936709,0.15229885057471265,0.03735632183908046,0.9683908045977011,0.20114942528735633,0.7988505747126436,2.158045977011494
133,201942,DeMar DeRozan,1610612741,CHI,32.0,74,36.2,3.34,1.73,1.61,1.55,0.01,0.09,0.24,0.31,0.27,0.58,0.535,0.465,0.01,0.68,0.69,0.61,0.19,0.02,0.98,0.978,0.304,1610612741,Bulls,45,34,79,0.9367088607594937,0.3045977011494253,0.02586206896551724,0.2557471264367816,0.4540229885057471,0.16379310344827586,1.2040229885057472
134,202326,DeMarcus Cousins,1610612743,DEN,31.0,46,15.0,4.87,3.35,1.52,1.5,0.13,1.54,3.72,0.26,0.2,0.46,0.571,0.429,0.5,0.98,1.48,1.33,1.09,0.338,0.662,0.938,0.769,1610612743,Nuggets,47,33,80,0.575,0.9540229885057471,0.8706896551724138,0.9454022988505747,0.9080459770114943,0.7097701149425287,4.387931034482759
135,1629731,Dean Wade,1610612739,CLE,25.0,51,19.2,4.27,2.8,1.47,1.16,0.0,0.31,0.75,0.18,0.24,0.41,0.429,0.571,0.0,0.73,0.73,0.63,0.18,0.0,1.0,1.0,0.281,1610612739,Cavaliers,43,37,80,0.6375,0.15229885057471265,0.6408045977011494,0.6350574712643678,0.7241379310344828,0.6350574712643678,2.78735632183908
136,1629028,Deandre Ayton,1610612756,PHX,23.0,57,29.4,11.28,8.58,2.7,0.96,0.0,5.28,11.4,0.18,0.35,0.53,0.333,0.667,0.32,1.16,1.47,1.23,0.93,0.214,0.786,0.946,0.716,1610612756,Suns,63,16,79,0.7215189873417721,0.15229885057471265,0.9540229885057471,0.11206896551724138,0.7471264367816092,0.5890804597701149,2.554597701149425
138,1627749,Dejounte Murray,1610612759,SAS,25.0,67,34.8,5.13,2.49,2.64,4.01,0.01,0.24,0.52,0.4,0.58,0.99,0.409,0.591,0.07,0.49,0.57,0.46,0.15,0.132,0.868,0.861,0.278,1610612759,Spurs,34,45,79,0.8481012658227848,0.3160919540229885,0.2413793103448276,0.9827586206896551,0.3045977011494253,0.8908045977011494,2.735632183908046
139,1626153,Delon Wright,1610612737,ATL,29.0,74,18.7,2.72,1.53,1.19,1.91,0.03,0.22,0.46,0.31,0.34,0.65,0.479,0.521,0.04,0.3,0.34,0.28,0.07,0.12,0.88,0.955,0.227,1610612737,Hawks,41,38,79,0.9367088607594937,0.6839080459770115,0.23275862068965517,0.9540229885057471,0.3735632183908046,0.9310344827586207,3.1752873563218387
140,1630166,Deni Avdija,1610612764,WAS,21.0,79,24.0,6.29,4.0,2.29,1.3,0.0,0.3,0.72,0.25,0.18,0.43,0.588,0.412,0.04,0.37,0.41,0.38,0.2,0.094,0.906,0.968,0.516,1610612764,Wizards,35,44,79,1.0,0.15229885057471265,0.7442528735632183,0.5028735632183908,0.3448275862068966,0.16810344827586207,1.9123563218390804
141,203471,Dennis Schroder,1610612745,HOU,28.0,64,28.7,3.63,2.03,1.59,1.72,0.09,0.2,0.44,0.44,0.33,0.77,0.571,0.429,0.0,0.38,0.38,0.31,0.06,0.0,1.0,0.909,0.182,1610612745,Rockets,20,60,80,0.8,0.7887931034482759,0.1206896551724138,0.6235632183908046,0.28448275862068967,0.5316091954022989,2.349137931034483
145,1627884,Derrick Jones Jr.,1610612741,CHI,25.0,48,17.3,4.02,2.6,1.42,1.19,0.02,1.52,3.35,0.19,0.13,0.31,0.6,0.4,0.1,0.73,0.83,0.65,0.17,0.125,0.875,0.939,0.242,1610612741,Bulls,45,34,79,0.6075949367088608,0.5804597701149425,0.6724137931034483,0.7327586206896551,0.7586206896551724,0.1724137931034483,2.916666666666667
148,1628401,Derrick White,1610612738,BOS,27.0,72,29.4,6.75,4.22,2.53,1.64,0.35,0.42,0.94,0.42,0.44,0.86,0.484,0.516,0.0,0.44,0.44,0.38,0.06,0.0,1.0,0.964,0.143,1610612738,Celtics,49,30,79,0.9113924050632911,0.9827586206896551,0.6637931034482759,0.5244252873563219,0.3333333333333333,0.8189655172413793,3.3232758620689657
149,1630217,Desmond Bane,1610612763,MEM,23.0,74,30.0,5.7,2.89,2.81,1.78,0.01,0.3,0.62,0.39,0.35,0.74,0.527,0.473,0.01,0.26,0.27,0.23,0.04,0.05,0.95,0.895,0.158,1610612763,Grizzlies,55,24,79,0.9367088607594937,0.34195402298850575,0.4827586206896552,0.6091954022988506,0.13505747126436782,0.5574712643678161,2.126436781609195
150,1626164,Devin Booker,1610612756,PHX,25.0,67,34.4,5.66,2.93,2.73,1.76,0.01,0.48,1.03,0.51,0.48,0.99,0.515,0.485,0.07,0.72,0.79,0.66,0.18,0.094,0.906,0.936,0.255,1610612756,Suns,63,16,79,0.8481012658227848,0.3204022988505747,0.3218390804597701,0.43103448275862066,0.49137931034482757,0.757183908045977,2.32183908045977
152,1630170,Devin Vassell,1610612759,SAS,21.0,69,27.2,4.49,2.81,1.68,1.86,0.03,0.22,0.48,0.19,0.51,0.7,0.271,0.729,0.01,0.36,0.38,0.33,0.12,0.038,0.962,0.92,0.32,1610612759,Spurs,34,45,79,0.8734177215189873,0.5574712643678161,0.3275862068965517,0.7270114942528736,0.2801724137931034,0.9497126436781609,2.8419540229885056
155,1628984,Devonte' Graham,1610612740,NOP,27.0,74,28.7,3.23,1.0,2.23,1.62,0.09,0.49,1.01,0.32,0.38,0.7,0.462,0.538,0.0,0.27,0.27,0.23,0.07,0.0,1.0,1.0,0.294,1610612740,Pelicans,35,44,79,0.9367088607594937,0.7887931034482759,0.06609195402298851,0.5344827586206896,0.14942528735632185,0.7011494252873564,2.2399425287356323
156,203473,Dewayne Dedmon,1610612748,MIA,32.0,66,15.9,4.94,3.7,1.24,0.83,0.18,1.91,4.47,0.24,0.11,0.35,0.696,0.304,0.48,1.08,1.56,1.41,0.97,0.311,0.689,0.969,0.667,1610612748,Heat,52,28,80,0.825,0.9741379310344828,0.8448275862068966,0.4540229885057471,0.9195402298850575,0.11494252873563218,3.307471264367816
159,1627734,Domantas Sabonis,1610612758,SAC,25.0,62,34.4,8.94,6.6,2.34,1.5,0.02,5.48,12.92,0.58,0.42,1.0,0.581,0.419,0.89,1.48,2.37,2.26,1.82,0.374,0.626,0.972,0.785,1610612758,Kings,29,51,80,0.775,0.40804597701149425,0.7385057471264368,0.2672413793103448,0.764367816091954,0.6149425287356322,2.793103448275862
160,1628378,Donovan Mitchell,1610612762,UTA,25.0,66,33.8,3.62,1.27,2.35,2.36,0.05,0.11,0.23,0.41,0.55,0.95,0.429,0.571,0.0,0.68,0.68,0.61,0.23,0.0,1.0,0.93,0.349,1610612762,Jazz,47,32,79,0.8354430379746836,0.6637931034482759,0.04885057471264368,0.7385057471264368,0.47413793103448276,0.8735632183908046,2.7988505747126435
161,1628978,Donte DiVincenzo,1610612758,SAC,25.0,40,24.0,3.48,1.13,2.35,2.2,0.03,0.3,0.7,0.35,0.38,0.73,0.483,0.517,0.03,0.23,0.25,0.23,0.13,0.1,0.9,1.0,0.556,1610612758,Kings,29,51,80,0.5,0.6063218390804598,0.22701149425287356,0.9109195402298851,0.15804597701149425,0.8649425287356322,2.767241379310345
162,1627827,Dorian Finney-Smith,1610612742,DAL,28.0,77,33.2,7.52,4.73,2.79,2.0,0.0,0.52,1.3,0.42,0.42,0.83,0.5,0.5,0.08,0.91,0.99,0.82,0.29,0.079,0.921,0.926,0.324,1610612742,Mavericks,49,30,79,0.9746835443037974,0.15229885057471265,0.6551724137931034,0.6293103448275862,0.6149425287356322,0.6436781609195402,2.695402298850575
163,203926,Doug McDermott,1610612759,SAS,30.0,51,24.0,4.1,2.35,1.75,0.33,0.0,0.2,0.39,0.18,0.12,0.29,0.6,0.4,0.04,0.65,0.69,0.59,0.12,0.057,0.943,0.938,0.188,1610612759,Spurs,34,45,79,0.6455696202531646,0.15229885057471265,0.3735632183908046,0.0028735632183908046,0.6091954022988506,0.03879310344827586,1.1767241379310345
164,203110,Draymond Green,1610612744,GSW,32.0,43,29.0,8.47,5.09,3.37,2.44,0.16,2.44,6.65,0.37,0.49,0.86,0.432,0.568,0.09,2.0,2.09,1.91,0.86,0.044,0.956,1.0,0.451,1610612744,Warriors,50,29,79,0.5443037974683544,0.8735632183908046,0.8045977011494253,0.8706896551724138,0.9281609195402298,0.9022988505747126,4.379310344827586
165,1629234,Drew Eubanks,1610612757,POR,25.0,69,17.2,4.88,3.35,1.54,0.86,0.1,3.04,6.88,0.17,0.14,0.32,0.545,0.455,0.3,1.07,1.38,1.1,0.61,0.221,0.779,0.938,0.519,1610612757,Trail Blazers,27,52,79,0.8734177215189873,0.889367816091954,0.7902298850574713,0.40804597701149425,0.8936781609195402,0.22701149425287356,3.2083333333333335
166,1630613,Duane Washington Jr.,1610612754,IND,22.0,46,20.1,3.46,1.37,2.09,0.83,0.0,0.15,0.35,0.07,0.13,0.2,0.333,0.667,0.0,0.22,0.22,0.22,0.07,0.0,1.0,1.0,0.3,1610612754,Pacers,25,55,80,0.575,0.15229885057471265,0.382183908045977,0.20402298850574713,0.20402298850574713,0.09339080459770115,1.0359195402298853
