player,season,pos,age,experience,ts_percent,usg_percent,vorp,ts_rank,usg_rank,vorp_rank,empty_stats
Grant Hill,2010,SF,37,15,0.561,16.8,1.6,0.21052631578947367,0.3684210526315789,0.2807017543859649,0.8596491228070176
Hasheem Thabeet,2010,C,22,1,0.605,10.7,0.2,0.17543859649122806,0.05263157894736842,0.5789473684210527,0.8070175438596492
Hedo Türkoğlu,2010,SF,30,10,0.54,18.1,1.4,0.38596491228070173,0.49122807017543857,0.3333333333333333,1.2105263157894737
Ime Udoka,2010,SG,32,6,0.47,14.4,0,0.9464285714285714,0.07142857142857142,0.7321428571428571,1.75
J.J. Barea,2010,PG,25,4,0.526,19.9,0.3,0.5423728813559322,0.4745762711864407,0.6271186440677966,1.6440677966101696
J.J. Hickson,2010,PF,21,2,0.58,18.9,0.3,0.18518518518518517,0.48148148148148145,0.6296296296296297,1.2962962962962963
J.J. Redick,2010,SG,25,4,0.606,18.3,1.8,0.03571428571428571,0.42857142857142855,0.21428571428571427,0.6785714285714285
J.R. Smith,2010,SG,24,6,0.515,26.9,1.1,0.7857142857142857,0.9285714285714286,0.32142857142857145,2.035714285714286
Jamal Crawford,2010,SG,29,10,0.573,25.8,2.7,0.17857142857142858,0.8392857142857143,0.08928571428571429,1.107142857142857
Jamario Moon,2010,SF,29,3,0.555,12.8,0.9,0.24561403508771928,0.05263157894736842,0.43859649122807015,0.7368421052631579
Jameer Nelson,2010,PG,27,6,0.54,22.3,1.3,0.3898305084745763,0.6949152542372882,0.3389830508474576,1.423728813559322
James Harden,2010,SG,20,1,0.551,20.4,1.1,0.30357142857142855,0.6071428571428571,0.32142857142857145,1.232142857142857
James Johnson,2010,PF,22,1,0.532,18,-0.1,0.6111111111111112,0.3888888888888889,0.8333333333333334,1.8333333333333335
James Posey,2010,SF,33,11,0.525,11.4,0.1,0.6842105263157895,0.017543859649122806,0.631578947368421,1.3333333333333333
Jannero Pargo,2010,PG,30,7,0.429,24.4,-0.6,1,0.847457627118644,1,2.847457627118644
Jared Dudley,2010,SF,24,3,0.612,13.7,2.1,0.017543859649122806,0.08771929824561403,0.14035087719298245,0.24561403508771928
Jarrett Jack,2010,PG,26,5,0.599,19.1,1.4,0.0847457627118644,0.3898305084745763,0.3220338983050847,0.7966101694915254
Jarvis Hayes,2010,SF,28,7,0.521,16.2,-0.2,0.7192982456140351,0.2982456140350877,0.7719298245614035,1.7894736842105263
Jason Kapono,2010,SF,28,7,0.527,15.9,-0.5,0.5964912280701754,0.2631578947368421,0.9298245614035088,1.7894736842105263
Jason Kidd,2010,PG,36,16,0.577,14.5,4.5,0.13559322033898305,0.0847457627118644,0,0.22033898305084745
Jason Maxiell,2010,C,26,5,0.531,16.4,-0.3,0.6842105263157895,0.3684210526315789,0.7894736842105263,1.8421052631578947
Jason Richardson,2010,SG,29,9,0.574,20.8,2.3,0.16071428571428573,0.6428571428571429,0.10714285714285714,0.9107142857142857
Jason Smith,2010,PF,23,2,0.491,15.8,-0.4,0.8703703703703703,0.2222222222222222,0.9074074074074074,2
Jason Terry,2010,SG,32,11,0.552,23,2.2,0.2857142857142857,0.75,0.16071428571428573,1.1964285714285714
Jason Thompson,2010,C,23,2,0.518,19.6,-0.2,0.8245614035087719,0.6491228070175439,0.7368421052631579,2.210526315789474
Jason Williams,2010,PG,34,11,0.555,14.5,1.3,0.3050847457627119,0.0847457627118644,0.3389830508474576,0.728813559322034
JaVale McGee,2010,C,22,2,0.539,19.1,0.3,0.5789473684210527,0.6140350877192983,0.543859649122807,1.736842105263158
Jawad Williams,2010,PG,26,2,0.496,15.3,-0.4,0.864406779661017,0.13559322033898305,0.9491525423728814,1.9491525423728815
Jeff Green,2010,PF,23,3,0.53,19.2,1.7,0.6296296296296297,0.5,0.24074074074074073,1.3703703703703705
Jeff Teague,2010,PG,21,1,0.459,19.1,-0.3,0.9661016949152542,0.3898305084745763,0.9152542372881356,2.2711864406779663
Jermaine O'Neal,2010,C,31,14,0.563,22.9,1,0.40350877192982454,0.8245614035087719,0.2807017543859649,1.5087719298245614
Jerry Stackhouse,2010,SG,35,15,0.517,21.9,0.1,0.7321428571428571,0.7321428571428571,0.6785714285714286,2.142857142857143
Jerryd Bayless,2010,SG,21,2,0.534,24.9,0.1,0.5178571428571429,0.7857142857142857,0.6785714285714286,1.9821428571428572
Joakim Noah,2010,C,24,3,0.557,17.1,1.7,0.47368421052631576,0.45614035087719296,0.22807017543859648,1.1578947368421053
Joe Johnson,2010,SG,28,9,0.538,26.3,3.4,0.48214285714285715,0.8928571428571429,0.07142857142857142,1.4464285714285714
Joe Smith,2010,PF,34,15,0.453,18.4,-0.5,0.9259259259259259,0.4074074074074074,0.9444444444444444,2.2777777777777777
Joel Anthony,2010,C,27,3,0.546,8.7,0.1,0.5263157894736842,0.017543859649122806,0.6140350877192983,1.1578947368421053
Joey Graham,2010,SF,27,5,0.568,16.2,-0.2,0.15789473684210525,0.2982456140350877,0.7719298245614035,1.2280701754385963
Jon Brockman,2010,PF,22,1,0.564,10.4,-0.2,0.2962962962962963,0,0.8518518518518519,1.1481481481481481
Jonas Jerebko,2010,PF,22,1,0.545,15.7,0.4,0.5185185185185185,0.2037037037037037,0.5740740740740741,1.2962962962962963
Jonny Flynn,2010,PG,20,1,0.511,24.2,-0.5,0.7627118644067796,0.7966101694915254,0.9830508474576272,2.542372881355932
Jordan Farmar,2010,PG,23,4,0.535,19,0.6,0.4576271186440678,0.3559322033898305,0.5254237288135594,1.3389830508474576
José Calderón,2010,PG,28,5,0.569,17.9,1.2,0.23728813559322035,0.2033898305084746,0.3728813559322034,0.8135593220338984
Josh Boone,2010,PF,25,4,0.509,12.5,0,0.7962962962962963,0.07407407407407407,0.7777777777777778,1.6481481481481481
Josh McRoberts,2010,C,22,3,0.55,15.3,0.2,0.49122807017543857,0.2807017543859649,0.5789473684210527,1.3508771929824561
Josh Powell,2010,PF,27,5,0.407,18.6,-0.6,1,0.42592592592592593,0.9629629629629629,2.388888888888889
Josh Smith,2010,PF,24,6,0.536,22.2,5.1,0.5555555555555556,0.7222222222222222,0,1.2777777777777777
Jrue Holiday,2010,PG,19,1,0.526,18.4,0.1,0.5423728813559322,0.2711864406779661,0.7796610169491526,1.593220338983051
Julian Wright,2010,SF,22,3,0.518,15.4,0,0.7543859649122807,0.17543859649122806,0.7192982456140351,1.6491228070175439
Juwan Howard,2010,C,36,16,0.538,13.9,-0.6,0.631578947368421,0.17543859649122806,0.9298245614035088,1.736842105263158
Keith Bogans,2010,SF,29,7,0.542,11,0.3,0.3684210526315789,0,0.5614035087719298,0.9298245614035088
Kendrick Perkins,2010,C,25,7,0.613,17.6,0.7,0.14035087719298245,0.5263157894736842,0.3333333333333333,1
Kenyon Martin,2010,PF,32,10,0.481,17.5,0.6,0.8888888888888888,0.37037037037037035,0.5,1.759259259259259
Kevin Durant,2010,SF,21,3,0.607,32,7.5,0.03508771929824561,0.9649122807017544,0.017543859649122806,1.0175438596491229
Kevin Garnett,2010,PF,33,15,0.569,22.1,2.9,0.2777777777777778,0.7037037037037037,0.05555555555555555,1.037037037037037
Kevin Love,2010,PF,21,2,0.549,22.4,1.5,0.46296296296296297,0.7592592592592593,0.2777777777777778,1.5
Keyon Dooling,2010,PG,29,10,0.519,19.4,-0.2,0.6271186440677966,0.4406779661016949,0.864406779661017,1.9322033898305087
Kirk Hinrich,2010,SG,29,7,0.501,16.6,0.9,0.8928571428571429,0.25,0.39285714285714285,1.5357142857142856
Kobe Bryant,2010,SG,31,14,0.545,32.3,4.4,0.375,0.9821428571428571,0.03571428571428571,1.392857142857143
Kurt Thomas,2010,C,37,15,0.489,11.3,-0.1,0.9473684210526315,0.08771929824561403,0.6842105263157895,1.719298245614035
Kwame Brown,2010,C,27,9,0.47,14.7,-0.6,1,0.21052631578947367,0.9298245614035088,2.1403508771929824
Kyle Korver,2010,SG,28,7,0.62,16.2,0.8,0.017857142857142856,0.17857142857142858,0.42857142857142855,0.625
Kyle Lowry,2010,PG,23,4,0.536,18.6,1.2,0.4406779661016949,0.3220338983050847,0.3728813559322034,1.1355932203389831
Kyrylo Fesenko,2010,C,23,3,0.533,15.8,-0.3,0.6666666666666666,0.3157894736842105,0.7894736842105263,1.7719298245614035
Lamar Odom,2010,PF,30,11,0.533,17,2.9,0.5925925925925926,0.3148148148148148,0.05555555555555555,0.962962962962963
LaMarcus Aldridge,2010,PF,24,4,0.535,22.9,2.3,0.5740740740740741,0.7962962962962963,0.12962962962962962,1.4999999999999998
Leandro Barbosa,2010,PG,27,7,0.526,24.9,0,0.5423728813559322,0.8813559322033898,0.8135593220338984,2.2372881355932206
LeBron James,2010,SF,25,7,0.604,33.5,10.3,0.05263157894736842,1,0,1.0526315789473684
Lou Amundson,2010,PF,27,4,0.562,14.6,0.3,0.3333333333333333,0.14814814814814814,0.6296296296296297,1.1111111111111112
Lou Williams,2010,PG,23,5,0.576,21.1,1.7,0.15254237288135594,0.576271186440678,0.2711864406779661,1
Luc Mbah a Moute,2010,PF,23,2,0.53,12.1,0.8,0.6296296296296297,0.05555555555555555,0.46296296296296297,1.1481481481481481
Luis Scola,2010,PF,29,3,0.55,22.7,1.1,0.4444444444444444,0.7777777777777778,0.37037037037037035,1.5925925925925926
Luke Ridnour,2010,PG,28,7,0.57,22,1.8,0.22033898305084745,0.6440677966101694,0.23728813559322035,1.1016949152542372
Luol Deng,2010,SF,24,6,0.531,21.9,2,0.5087719298245614,0.8771929824561403,0.15789473684210525,1.543859649122807
Luther Head,2010,SG,27,5,0.53,21.2,-0.1,0.5892857142857143,0.6607142857142857,0.8392857142857143,2.0892857142857144
Malik Allen,2010,PF,31,9,0.431,14,-0.4,0.9629629629629629,0.1111111111111111,0.9074074074074074,1.9814814814814814
Malik Hairston,2010,SG,22,2,0.555,14.5,0,0.25,0.08928571428571429,0.7321428571428571,1.0714285714285714
Manu Ginóbili,2010,SG,32,8,0.584,25.8,4.7,0.10714285714285714,0.8392857142857143,0.017857142857142856,0.9642857142857143
Marc Gasol,2010,C,25,2,0.617,16.9,3,0.10526315789473684,0.43859649122807015,0.12280701754385964,0.6666666666666665
Marcin Gortat,2010,C,25,3,0.563,13,0.6,0.40350877192982454,0.15789473684210525,0.3508771929824561,0.9122807017543859
Marco Belinelli,2010,SG,23,3,0.543,20.1,0.2,0.39285714285714285,0.5535714285714286,0.6071428571428571,1.5535714285714284
Marcus Thornton,2010,SG,22,1,0.55,25.3,1.4,0.35714285714285715,0.8214285714285714,0.26785714285714285,1.4464285714285714
Marcus Williams,2010,PG,24,4,0.456,18.5,-0.2,0.9830508474576272,0.3050847457627119,0.864406779661017,2.152542372881356
Mardy Collins,2010,SG,25,4,0.404,16.3,-0.4,1,0.19642857142857142,0.9642857142857143,2.1607142857142856
Mario Chalmers,2010,PG,23,2,0.519,16.3,0.3,0.6271186440677966,0.1864406779661017,0.6271186440677966,1.440677966101695
Marquis Daniels,2010,SF,29,7,0.526,15.8,-0.2,0.631578947368421,0.22807017543859648,0.7719298245614035,1.631578947368421
Marreese Speights,2010,C,22,2,0.524,25.1,-0.2,0.7719298245614035,0.9298245614035088,0.7368421052631579,2.43859649122807
Martell Webster,2010,SF,23,5,0.543,18.2,1,0.3508771929824561,0.543859649122807,0.40350877192982454,1.2982456140350878
Marvin Williams,2010,SF,23,5,0.54,15.5,1,0.38596491228070173,0.21052631578947367,0.40350877192982454,1
Matt Barnes,2010,SF,29,7,0.576,16.2,1.7,0.10526315789473684,0.2982456140350877,0.21052631578947367,0.6140350877192982
Matt Bonner,2010,PF,29,6,0.581,17,1.3,0.16666666666666666,0.3148148148148148,0.3333333333333333,0.8148148148148149
Maurice Evans,2010,SF,31,7,0.539,15.4,0.4,0.42105263157894735,0.17543859649122806,0.5087719298245614,1.1052631578947367
Mehmet Okur,2010,C,30,8,0.561,21,1.4,0.43859649122807015,0.7368421052631579,0.2631578947368421,1.43859649122807
Metta World Peace,2010,SF,30,11,0.514,16.2,1.6,0.8245614035087719,0.2982456140350877,0.2807017543859649,1.4035087719298245
Michael Beasley,2010,PF,21,2,0.505,25.8,0.7,0.8148148148148148,0.9074074074074074,0.48148148148148145,2.2037037037037037
Mickaël Piétrus,2010,SF,27,7,0.555,18,1.2,0.24561403508771928,0.45614035087719296,0.3508771929824561,1.0526315789473684
Mike Bibby,2010,PG,31,12,0.538,16.1,1,0.423728813559322,0.1694915254237288,0.4067796610169492,1
Mike Conley,2010,PG,22,3,0.526,18.4,0.9,0.5423728813559322,0.2711864406779661,0.4576271186440678,1.2711864406779663
Mike Dunleavy,2010,SF,29,8,0.531,20.7,0.4,0.5087719298245614,0.7894736842105263,0.5087719298245614,1.8070175438596492
Mike Miller,2010,SG,29,10,0.623,14.7,1.5,0,0.10714285714285714,0.25,0.35714285714285715
Mo Williams,2010,PG,27,7,0.58,22,2.3,0.11864406779661017,0.6440677966101694,0.13559322033898305,0.8983050847457626
Monta Ellis,2010,SG,24,5,0.517,29.5,0.4,0.7321428571428571,0.9642857142857143,0.5357142857142857,2.232142857142857
Morris Peterson,2010,SG,32,10,0.503,16.5,-0.3,0.8571428571428571,0.21428571428571427,0.9285714285714286,2
Nazr Mohammed,2010,C,32,12,0.578,21.3,0.6,0.2982456140350877,0.7543859649122807,0.3508771929824561,1.4035087719298245
Nenad Krstić,2010,C,26,6,0.527,17.1,0.1,0.7192982456140351,0.45614035087719296,0.6140350877192983,1.7894736842105265
Nenê,2010,C,27,8,0.631,16.5,3.6,0.05263157894736842,0.38596491228070173,0.05263157894736842,0.49122807017543857
Nick Collison,2010,C,29,6,0.616,12.1,0.3,0.12280701754385964,0.14035087719298245,0.543859649122807,0.8070175438596492
Nick Young,2010,SG,24,3,0.519,21.4,-0.6,0.6964285714285714,0.6785714285714286,1,2.375
O.J. Mayo,2010,SG,22,2,0.551,20.7,1.6,0.30357142857142855,0.625,0.23214285714285715,1.1607142857142858
Oleksiy Pecherov,2010,C,24,3,0.487,22.8,-0.3,0.9649122807017544,0.8070175438596491,0.7894736842105263,2.56140350877193
Omri Casspi,2010,SF,21,1,0.529,19.4,0.4,0.5614035087719298,0.6842105263157895,0.5087719298245614,1.7543859649122806
Pau Gasol,2010,C,29,9,0.593,21.4,4.2,0.24561403508771928,0.7719298245614035,0.03508771929824561,1.0526315789473686
Paul Millsap,2010,PF,24,4,0.573,18.7,1.4,0.24074074074074073,0.4444444444444444,0.3148148148148148,1
Paul Pierce,2010,SF,32,12,0.613,23.8,3,0,0.9298245614035088,0.07017543859649122,1
Peja Stojaković,2010,SF,32,12,0.533,18.6,0.5,0.49122807017543857,0.6140350877192983,0.49122807017543857,1.5964912280701753
Quentin Richardson,2010,SF,29,10,0.572,14.8,1.7,0.14035087719298245,0.14035087719298245,0.21052631578947367,0.49122807017543857
Rajon Rondo,2010,PG,23,4,0.54,20.2,4.2,0.3898305084745763,0.5254237288135594,0.01694915254237288,0.9322033898305084
Ramon Sessions,2010,PG,23,3,0.513,19.9,-0.4,0.711864406779661,0.4745762711864407,0.9491525423728814,2.135593220338983
Randy Foye,2010,PG,26,4,0.516,21.1,0.3,0.6779661016949152,0.576271186440678,0.6271186440677966,1.8813559322033897
Rashard Lewis,2010,PF,30,12,0.573,19.4,2.3,0.24074074074074073,0.5185185185185185,0.12962962962962962,0.8888888888888888
Rasheed Wallace,2010,C,35,15,0.504,20.2,0.9,0.8596491228070176,0.6842105263157895,0.2982456140350877,1.8421052631578947
Rasho Nesterović,2010,C,33,12,0.539,18.5,0.1,0.5789473684210527,0.5789473684210527,0.6140350877192983,1.7719298245614037
Rasual Butler,2010,SF,30,8,0.524,17,0.1,0.7017543859649122,0.38596491228070173,0.631578947368421,1.7192982456140349
Ray Allen,2010,SG,34,14,0.601,20.2,2.3,0.05357142857142857,0.5714285714285714,0.10714285714285714,0.7321428571428571
Raymond Felton,2010,PG,25,5,0.525,19.2,2.3,0.6101694915254238,0.423728813559322,0.13559322033898305,1.1694915254237288
Richard Hamilton,2010,SG,31,11,0.505,27.9,0,0.8392857142857143,0.9464285714285714,0.7321428571428571,2.517857142857143
Richard Jefferson,2010,SF,29,9,0.551,18.3,1.2,0.2807017543859649,0.5614035087719298,0.3508771929824561,1.1929824561403508
Robin Lopez,2010,C,21,2,0.621,17.3,0.4,0.08771929824561403,0.5087719298245614,0.49122807017543857,1.087719298245614
Rodney Carney,2010,SG,25,4,0.515,17.6,0.2,0.7857142857142857,0.30357142857142855,0.6071428571428571,1.6964285714285712
Rodney Stuckey,2010,PG,23,3,0.479,26.4,1,0.9152542372881356,0.9830508474576272,0.4067796610169492,2.305084745762712
Rodrigue Beaubois,2010,PG,21,1,0.617,24.7,0.6,0,0.864406779661017,0.5254237288135594,1.3898305084745763
Roger Mason,2010,SG,29,6,0.49,17.2,0.3,0.9107142857142857,0.26785714285714285,0.5892857142857143,1.7678571428571428
Ronnie Price,2010,PG,26,5,0.476,18,0.1,0.9322033898305084,0.23728813559322035,0.7796610169491526,1.9491525423728815
Ronny Turiaf,2010,C,27,5,0.574,11.3,0.5,0.3157894736842105,0.08771929824561403,0.45614035087719296,0.8596491228070176
Roy Hibbert,2010,C,23,2,0.537,22.2,0.6,0.6491228070175439,0.7894736842105263,0.3508771929824561,1.7894736842105263
Rudy Fernández,2010,SG,24,2,0.54,17.7,1.3,0.44642857142857145,0.3392857142857143,0.2857142857142857,1.0714285714285716
Rudy Gay,2010,SF,23,4,0.535,22.5,2,0.43859649122807015,0.9122807017543859,0.15789473684210525,1.5087719298245614
Russell Westbrook,2010,PG,21,2,0.491,25.7,2.3,0.8813559322033898,0.9152542372881356,0.13559322033898305,1.9322033898305087
Ryan Anderson,2010,PF,21,2,0.574,24.4,1,0.2222222222222222,0.8518518518518519,0.4074074074074074,1.4814814814814814
Ryan Gomes,2010,SF,27,5,0.528,17.4,0.1,0.5789473684210527,0.42105263157894735,0.631578947368421,1.631578947368421
Ryan Hollins,2010,C,25,4,0.6,16.6,-0.8,0.19298245614035087,0.40350877192982454,1,1.5964912280701755
Sam Young,2010,SF,24,1,0.518,22.1,-0.4,0.7543859649122807,0.8947368421052632,0.8596491228070176,2.5087719298245617
Samuel Dalembert,2010,C,28,8,0.573,15.1,0.6,0.3333333333333333,0.24561403508771928,0.3508771929824561,0.9298245614035088
Sasha Pavlović,2010,SF,26,7,0.422,18.1,-0.9,1,0.49122807017543857,0.9824561403508771,2.473684210526316
Sasha Vujačić,2010,SG,25,6,0.518,15.2,0.2,0.7142857142857143,0.16071428571428573,0.6071428571428571,1.4821428571428572
Serge Ibaka,2010,PF,20,1,0.562,16.2,0.2,0.3333333333333333,0.24074074074074073,0.6666666666666666,1.2407407407407407
Shane Battier,2010,SG,31,9,0.541,11.4,1.9,0.4107142857142857,0.017857142857142856,0.19642857142857142,0.625
Shannon Brown,2010,SG,24,4,0.517,18.8,0.7,0.7321428571428571,0.48214285714285715,0.48214285714285715,1.6964285714285714
Shaquille O'Neal,2010,C,37,18,0.565,25.1,0.6,0.38596491228070173,0.9298245614035088,0.3508771929824561,1.6666666666666667
Shawn Marion,2010,SF,31,11,0.535,18.1,0.9,0.43859649122807015,0.49122807017543857,0.43859649122807015,1.368421052631579
Shelden Williams,2010,PF,26,4,0.612,15.3,0.1,0.07407407407407407,0.18518518518518517,0.7222222222222222,0.9814814814814814
Solomon Jones,2010,C,25,4,0.499,16.1,-0.4,0.8947368421052632,0.3508771929824561,0.8596491228070176,2.1052631578947367
Sonny Weems,2010,SG,23,2,0.533,18.4,0,0.5714285714285714,0.4642857142857143,0.7321428571428571,1.7678571428571428
Spencer Hawes,2010,C,21,3,0.507,19.6,0.4,0.8421052631578947,0.6491228070175439,0.49122807017543857,1.9824561403508771
Stephen Curry,2010,PG,21,1,0.568,21.8,2,0.2542372881355932,0.6271186440677966,0.2033898305084746,1.0847457627118644
Stephen Graham,2010,SG,27,5,0.551,17.6,0.1,0.30357142857142855,0.30357142857142855,0.6785714285714286,1.2857142857142856
Steve Nash,2010,PG,35,14,0.615,22.9,4.2,0.01694915254237288,0.7288135593220338,0.01694915254237288,0.7627118644067795
Steve Novak,2010,SF,26,4,0.505,14.2,-0.2,0.8596491228070176,0.12280701754385964,0.7719298245614035,1.7543859649122806
T.J. Ford,2010,PG,26,6,0.507,21,0.2,0.7796610169491526,0.559322033898305,0.7288135593220338,2.0677966101694913
Taj Gibson,2010,PF,24,1,0.521,16.7,0,0.7222222222222222,0.2777777777777778,0.7777777777777778,1.7777777777777777
Tayshaun Prince,2010,SF,29,8,0.53,18.9,1.2,0.543859649122807,0.631578947368421,0.3508771929824561,1.5263157894736843
Terrence Williams,2010,SF,22,1,0.459,21.8,-0.4,0.9473684210526315,0.8421052631578947,0.8596491228070176,2.6491228070175437
Thabo Sefolosha,2010,SG,25,4,0.509,10.9,1.3,0.8214285714285714,0,0.2857142857142857,1.1071428571428572
Thaddeus Young,2010,PF,21,3,0.523,21.5,0.1,0.7037037037037037,0.6481481481481481,0.7222222222222222,2.074074074074074
Tim Duncan,2010,C,33,13,0.56,26,5,0.45614035087719296,0.9649122807017544,0,1.4210526315789473
Toney Douglas,2010,PG,23,1,0.571,19.8,0.5,0.2033898305084746,0.4576271186440678,0.5932203389830508,1.2542372881355932
Tony Allen,2010,SG,28,6,0.54,19.6,0.5,0.44642857142857145,0.5178571428571429,0.5178571428571429,1.4821428571428572
Tony Parker,2010,PG,27,9,0.542,25.8,0.6,0.3728813559322034,0.9491525423728814,0.5254237288135594,1.847457627118644
Trenton Hassell,2010,SF,30,9,0.465,12.3,-0.9,0.9298245614035088,0.03508771929824561,0.9824561403508771,1.9473684210526314
Trevor Ariza,2010,SF,24,6,0.488,21.2,1.7,0.9122807017543859,0.8245614035087719,0.21052631578947367,1.9473684210526316
Troy Murphy,2010,PF,29,9,0.585,18.8,2.9,0.14814814814814814,0.46296296296296297,0.05555555555555555,0.6666666666666667
Ty Lawson,2010,PG,22,1,0.6,18,1,0.06779661016949153,0.23728813559322035,0.4067796610169492,0.7118644067796611
Tyreke Evans,2010,SG,20,1,0.529,26.2,2.2,0.625,0.875,0.16071428571428573,1.6607142857142858
Tyson Chandler,2010,C,27,9,0.643,14,0,0.017543859649122806,0.19298245614035087,0.6666666666666666,0.8771929824561403
Udonis Haslem,2010,PF,29,7,0.538,17.1,0.2,0.5370370370370371,0.35185185185185186,0.6666666666666666,1.5555555555555556
Vince Carter,2010,SG,33,12,0.541,25.2,2.3,0.4107142857142857,0.8035714285714286,0.10714285714285714,1.3214285714285716
Wayne Ellington,2010,SG,22,1,0.527,17.4,-0.5,0.6428571428571429,0.2857142857142857,0.9821428571428571,1.9107142857142856
Wesley Matthews,2010,SG,23,1,0.592,16.5,0.8,0.08928571428571429,0.21428571428571427,0.42857142857142855,0.7321428571428571
Will Bynum,2010,PG,27,3,0.513,20.1,-0.1,0.711864406779661,0.5084745762711864,0.8305084745762712,2.0508474576271185
